STx	STy	STz
-0.0271703113362889	0.00367881400243768	0.0199209053047391
-0.0271156905503987	0.00329317871514528	0.0200943350278591
-0.0270633001636203	0.00286027462544072	0.0203023856304914
-0.0270195613302348	0.00221365491525779	0.0207192662856533
-0.0269803875024406	0.00145895491649452	0.0212250551535487
-0.0269435395087293	0.000661075574865213	0.0217998592072208
-0.0269092070369781	-0.000189851420411675	0.0224110840669866
-0.0268759450960227	-0.00106946507643408	0.0229247059561647
-0.0268440539457563	-0.00197309275567536	0.0234296121419151
-0.0268143302272724	-0.00292425433395068	0.0239263927688526
-0.0267858881611377	-0.00389199499500285	0.0244385065663108
-0.026756914123798	-0.00479904734511034	0.0251141057353317
-0.0267284534956086	-0.00569093550890914	0.0258562422958769
-0.0267008263707741	-0.00659505637894348	0.0265323890694891
-0.0266740649193227	-0.00750431138544439	0.0272002076684512
-0.0266488976681508	-0.00842817628615251	0.0279604186347704
-0.0266247808569284	-0.00936683904892704	0.0286798648963167
-0.0266015256189907	-0.0103017398418027	0.0294398180132939
-0.0265790411244298	-0.0112500140686209	0.0300969684915348
-0.0265567861288273	-0.0122529757694121	0.0302245660723761
-0.0265349978350329	-0.0132780660690345	0.0301032044016403
-0.0265140866235237	-0.0143280167457507	0.02984060119028
-0.0264937664906799	-0.0153854556753465	0.0294619735734343
-0.0264735095157935	-0.0163955293696204	0.0291585723970854
-0.0264537807663266	-0.0173962699461086	0.0288293023349952
-0.026434375123815	-0.0183831512297099	0.0284419156448977
-0.0264156173086637	-0.0193699133011827	0.0280078562316505
-0.0263988574666369	-0.0204328118629842	0.0274498985705661
-0.0263832158089529	-0.0215215523816097	0.0268237576647998
-0.0263676575236545	-0.0225681189811105	0.0262510551027633
-0.0263525869388137	-0.023601312164371	0.0256714346592982
-0.0263386475599355	-0.0246727267120779	0.0249518035985562
-0.0263249237563956	-0.0257143180756715	0.0242497969330509
-0.0263119329363264	-0.0267623330371035	0.0234915048609958
-0.0262987090588763	-0.0277478949867254	0.0228249573350107
-0.0262823061283563	-0.0284600875184019	0.0227047909124827
-0.0262645869231093	-0.0290334309585227	0.0228374991612742
-0.02624658699638	-0.0295380281140843	0.0230912443588138
-0.0262281997421356	-0.0299702881484787	0.0234567971159713
-0.0262100465138065	-0.0303846106868252	0.023773803865997
-0.0261920147873215	-0.0307647394479115	0.0241147472789265
-0.0261737230847621	-0.0310858785809012	0.0245237604975228
-0.0261555926468973	-0.0313732367758585	0.024968733246127
-0.0261385276064628	-0.0316710396992188	0.025445445134219
-0.0261219911662034	-0.0319542751737613	0.0259505904895103
-0.0261057888893403	-0.0322230221086245	0.0264194589618768
-0.0260899115230001	-0.0324715938895579	0.0268908025680468
-0.0260740196008757	-0.0326695100908905	0.0274679500894569
-0.0260583369356292	-0.0328435232544169	0.0280391699248951
-0.0260429804857819	-0.0329930104538147	0.0286458600806045
-0.0260279392119434	-0.0331314796048547	0.0291945737123261
-0.0260133464065556	-0.0333081099768223	0.0293902831402882
-0.0259991691592034	-0.0334938473573558	0.0294219769336183
-0.0259851806196293	-0.0336672593098929	0.0293808189445332
-0.0259715647998822	-0.0338352457988847	0.0292673340921082
-0.0259587380105017	-0.0339995701606221	0.0291720819021592
-0.0259463392961019	-0.0341529274169134	0.02905931014894
-0.0259344835786717	-0.0343048018943393	0.0288970544343972
-0.0259229437965062	-0.0344430307794696	0.0287129441192296
-0.0259107841308272	-0.0345293645145711	0.028537777221753
-0.0258986035514437	-0.0345884818443863	0.0283554893841503
-0.0258870797652052	-0.0346409903203852	0.0281887864077619
-0.0258759444277458	-0.0346809943871897	0.028019649920784
-0.0258648065984892	-0.0347055609932894	0.027790092178929
-0.0258542385721372	-0.0347253481026558	0.0275575643652935
-0.0258438476548442	-0.0347285117452709	0.0273075204254336
-0.0258342957455882	-0.0347326943364888	0.0270809979282738
-0.0258275373858321	-0.0347850417913194	0.027014457250592
-0.0258222901444864	-0.034854058953773	0.0270222513833348
-0.0258180373166276	-0.034933893940974	0.02705364156805
-0.0258146818748206	-0.0350171654532704	0.027116174063143
-0.0258113974455135	-0.0350705211365567	0.0271874829439422
-0.0258086028964234	-0.0351163536538858	0.0272672970789964
-0.025806451101294	-0.0351562431421594	0.0273750972962491
-0.0258048673112358	-0.0351953762287237	0.0274878233788234
-0.0258041054600228	-0.0352686339854011	0.0275496637619769
-0.0258039678323467	-0.0353541985184472	0.0275946344214276
-0.0258039861568197	-0.0354187749725308	0.0276402412958622
-0.025804390449155	-0.0354784434791194	0.0276841888759496
-0.0258057021875023	-0.0355631739320381	0.0277400175131552
-0.0258072958612944	-0.0356369627555228	0.0278027988665898
-0.0258094674942725	-0.0357195500652581	0.0278608878796159
-0.0258116205784769	-0.0357754456814972	0.027923800355267
-0.0258119551128071	-0.0356937962404509	0.0280085511417478
-0.0258116372849441	-0.0355470068534069	0.0281003623868998
-0.0258111190821078	-0.0353721200552142	0.0282106746988544
-0.0258104871131923	-0.0351688390835037	0.0283238156121597
-0.0258105183672864	-0.0349700036679789	0.0283954485819672
-0.0258107965295077	-0.034765754127906	0.0284607840716221
-0.0258111461831544	-0.0345403476573427	0.0285127079777889
-0.0258116398336125	-0.0343104221468135	0.0285692698694801
-0.0258120229934358	-0.0341007465337399	0.0287101269523244
-0.0258124497973287	-0.0338955552123709	0.0288841757487237
-0.025813471803056	-0.0337119438962491	0.0290325669913461
-0.0258147577724746	-0.0335338424087551	0.0291742446849755
-0.0258155198543596	-0.0333072822590795	0.0293597333343222
-0.0258165736858446	-0.0330795441441203	0.0295351621144048
-0.0258176440204838	-0.0328528752223524	0.0296541866466436
-0.025819355434674	-0.0326456407707634	0.0297297199262408
-0.0258238676224366	-0.0325494928644254	0.0296960651115699
-0.0258298300489707	-0.0325167740495678	0.029535644683611
-0.02583616421318	-0.0324517861246071	0.029547290498874
-0.0258431800227536	-0.0324125176445999	0.0295030238450927
