SSTx	SSTy	SSTz
-0.000333325855945416	-0.0167885113611313	0.0304872913929933
3.36522236563071e-05	-0.0167845326972394	0.030532847738221
0.000394164929255021	-0.0167807440956668	0.0305718157539087
0.000748243487934415	-0.0167771464930383	0.0306043163340701
0.00109592068079135	-0.0167737408703199	0.0306304721620005
0.00143723076118589	-0.0167705282003322	0.0306504012859199
0.00177220937632588	-0.0167675094078039	0.0306642147287314
0.00210089349167881	-0.0167646853372925	0.0306720154555138
0.00242332131844769	-0.0167620567271318	0.0306738977975684
0.00273953224449882	-0.0167596241871399	0.0306699466307214
0.00304956676825663	-0.0167573881800263	0.0306602362078635
0.0033534664354188	-0.0167553490067	0.0306448287717956
0.00365127377776685	-0.0167535067944228	0.0306237727029349
0.00394303225287942	-0.0167518614866985	0.0305970997054044
0.00422878618551806	-0.0167504128348308	0.0305648209990096
0.00450858071161121	-0.0167491603908644	0.030526922412959
0.00478246172454816	-0.0167481035020602	0.0304833581496759
0.00505047582341586	-0.0167472413072911	0.030434043012381
0.00531267026348556	-0.0167465727346129	0.0303788422248453
0.00556909290871496	-0.0167460964996884	0.0303175575337035
0.0058197921872444	-0.0167458111041648	0.030249908252313
0.00606481705145857	-0.0167457148326739	0.0301755089003509
0.00630421694138027	-0.0167458057491972	0.0300938641518412
0.00653804175044051	-0.0167460816934558	0.0300044823769095
0.00676634179288768	-0.01674654027744	0.0299074845578576
0.00698916777177302	-0.0167471788823073	0.0298054341457962
0.00720657074789555	-0.0167479946555043	0.0297028824730037
0.00741860210992121	-0.0167489845079066	0.0296010447671729
0.0076253135458719	-0.0167501451110898	0.0295003820795487
0.00782675701654638	-0.0167514728949196	0.0294014221867746
0.00802298473019495	-0.0167529640453427	0.0293047039825826
0.00821404911743344	-0.016754614502328	0.0292107416232881
0.00840000280681024	-0.0167564199578525	0.0291200124887585
0.00858089860171888	-0.0167583758537611	0.0290329496511857
0.00875678945783238	-0.0167604773796407	0.0289499375532212
0.00892772846093129	-0.0167627194707913	0.0288712970762196
0.00909376880358968	-0.0167650968065021	0.0287972695905767
0.00925496375814801	-0.0167676038089985	0.0287280199653463
0.00941136664740768	-0.0167702346429802	0.0286636539361985
0.00956303081457948	-0.0167729832156082	0.028604225034947
0.00971000959247645	-0.0167758431771083	0.0285497338097387
0.00985235627201125	-0.0167788079222198	0.0285001191051404
0.00999012407006191	-0.0167818705925252	0.0284552500927141
0.0101233660963475	-0.0167850240798292	0.0284149351047385
0.010252135320055	-0.0167882610304728	0.028378926763674
0.0103764845375831	-0.0167915738502127	0.0283469195335725
0.010496466340457	-0.0167949547100675	0.0283185480386795
0.0106121330823362	-0.0167983955536739	0.0282933821465212
0.0107235368449804	-0.0168018881063018	0.0282709248955711
0.0108307294029887	-0.0168054238856763	0.0282506242888251
0.0109337621870382	-0.0168089942149563	0.0282318939289048
0.0110326862457311	-0.0168125902380242	0.0282141317592203
0.0111275522050826	-0.0168162029378951	0.0281967425767425
0.0112184102241218	-0.0168198231595284	0.0281791571416628
0.0113053099470672	-0.0168234416371445	0.0281608407394758
0.0113883004522532	-0.0168270490262912	0.0281413035304701
0.0114674301983658	-0.016830635940728	0.0281201092635174
0.0115427469691194	-0.0168341929938164	0.0280968679457681
0.0116142978155924	-0.0168377108453015	0.0280712158557532
0.0116821289957698	-0.0168411802542816	0.0280427969570406
0.0117462859103125	-0.0168445921395974	0.0280112459737764
0.011806813032596	-0.0168479376496713	0.0279761897864413
0.0118637538338923	-0.0168512082421742	0.0279372692155244
0.0119171507053271	-0.0168543957734381	0.0278941487661974
0.0119670448757568	-0.0168574925992474	0.0278465181460702
0.0120134763241728	-0.016860491689226	0.0277940949426856
0.0120564836875926	-0.0168633867557236	0.0277366316405209
0.0120961041641385	-0.0168661723991967	0.0276739320500934
0.0121323734143266	-0.0168688442699069	0.0276058655051479
0.0121653254663351	-0.0168713992438674	0.0275323678689415
0.0121949926229599	-0.0168738356170323	0.0274534325870209
0.0122214053676653	-0.0168761533224631	0.0273691044702709
0.0122445922689499	-0.0168783541749028	0.0272794767138479
0.0122645798813904	-0.0168804421487697	0.0271846914854904
0.0122813926437108	-0.016882423694294	0.0270849355048247
0.0122950527746046	-0.0168843080972287	0.0269804243257416
0.0123055801656182	-0.0168861078891964	0.0268713921014367
