SFx	SFy	SFz
-0.00700913180795199	-0.00234145092951554	0.0138833723285937
-0.00684583291846677	-0.00233922123036724	-0.00267744404657839
-0.00669269450845222	-0.00233721772939375	0.0117435430187751
-0.00658697751331714	-0.00233609588037121	0.0093299913814555
-0.00650497916587736	-0.00233543622394313	0.00800488423142503
-0.00643398006722758	-0.00233502369149659	0.0078539905921752
-0.00637490897759477	-0.00233486592872702	0.0083560487674721
-0.00631890790335847	-0.00233478569153315	0.00844011503014492
-0.00626819720883893	-0.00233483969666817	0.00851744793694595
-0.00622730479602831	-0.00233510251145723	0.00858233701362212
-0.00619140385246043	-0.00233549957053049	0.0086403594522754
-0.00615111662410073	-0.00233590959317114	0.00870061321563012
-0.00611183318868859	-0.00233639904934521	0.00875802246171056
-0.0060747082725529	-0.00233695702215256	0.00881333477554036
-0.00604024008361206	-0.00233760415197427	0.0088649444543365
-0.006013025146402	-0.00233843771291702	0.00890549172493789
-0.00598938448904745	-0.00233936738400936	0.00894170245544878
-0.00596874568438568	-0.00234040213034337	0.00897280948979269
-0.00594986611301682	-0.00234148871669754	0.00900278717729117
-0.00592754371135299	-0.00234244564172391	0.00904525149427992
-0.00590461773958762	-0.00234338257022268	0.00909184980569933
-0.00588379028065167	-0.00234436525937316	0.00913773475237825
-0.00586377910300266	-0.00234537999972155	0.00918373158956044
-0.00584305424585283	-0.00234644999228193	0.00922766694598284
-0.005823374853522	-0.00234757630833708	0.00926972289357818
-0.00580352748058595	-0.0023487308410189	0.00931184514854451
-0.0057852245320412	-0.00234994268802767	0.0093520024207012
-0.00577482069310297	-0.00235128937621569	0.00938512341358663
-0.00576821992442408	-0.00235272014196336	0.00941442733541121
-0.00576094553237262	-0.00235420211671873	0.00944187545249095
-0.00575467920564501	-0.00235574016011807	0.00946717051608378
-0.00575186293074568	-0.00235732326164221	0.00949111359987007
-0.00574884234063136	-0.0023589461267136	0.00951381194481817
-0.00574780147131056	-0.0023606243167072	0.00953441017310596
-0.00574475909949449	-0.00236233642774813	0.00955396080217693
-0.00572759938494283	-0.00236403296388374	0.00957493814790841
-0.00570396982294015	-0.00236574576820101	0.00959576347088701
-0.00567825632467173	-0.00236747480165766	0.00961610499456276
-0.00564992041061406	-0.00236923062985611	0.00963567410520012
-0.00562125406740188	-0.00237105653448208	0.00965294151148785
-0.00559203293081405	-0.00237291913323028	0.00966897098411234
-0.00556064318864684	-0.00237481914150416	0.00968386598975445
-0.00552895415653485	-0.00237674336215131	0.00969789700639666
-0.00550124696720447	-0.00237863061474205	0.00971265271732579
-0.0054749758400228	-0.00238051819879144	0.0097271629547628
-0.00544891780524296	-0.00238245084565209	0.00974011559240271
-0.00542323131100231	-0.002384408299894	0.00975213958383683
-0.00539683618155341	-0.00238636105558715	0.0097642585752055
-0.00537026061064886	-0.00238834871948627	0.00977518021266482
-0.00534423237117816	-0.00239033871140349	0.00978586886321116
-0.00531829663169258	-0.00239237982052027	0.00979482936325834
-0.00529171629612656	-0.0023946135657058	0.00979766300723292
-0.00526520303336139	-0.00239694177416238	0.00979740287802048
-0.00523828255369953	-0.00239934061908818	0.00979486888637975
-0.00521082756455949	-0.00240178797232193	0.0097906746685776
-0.00518784398327496	-0.00240418697139923	0.0097876451336444
-0.00516716677085358	-0.00240659689720241	0.00978409513454963
-0.00513374615391591	-0.0024090215419418	0.00977986522076622
-0.00510038054139919	-0.00241147039969456	0.0097747527974762
-0.00508377654673619	-0.00241403163515035	0.00976640293964887
-0.00506138665464607	-0.00241664589587858	0.00975641496419342
-0.00508439211252047	-0.00241922063688226	0.00974738945337337
-0.00510638451524201	-0.00242179739379931	0.00973814553852359
-0.0049761623090811	-0.00242445744298399	0.00972631352331157
-0.00481000441475009	-0.00242709863011801	0.00971483779494922
-0.00466832128279012	-0.00242977179231648	0.00970230682117367
-0.00453820021708815	-0.00243237745916915	0.00969153692022626
-0.00457384702764884	-0.00243460928020779	0.00969124628160243
-0.00474566473910287	-0.00243666290583913	0.00969588818223215
-0.00458549027193864	-0.00243863851195688	0.00970253434065451
