STx	STy	STz
-0.0636036918369923	-0.0245968293101993	0.0389858941391795
-0.0636078658374432	-0.0248452220249212	0.0382093306013686
-0.0635985998500194	-0.0250832309291899	0.0374617125835315
-0.063535710119174	-0.0252794514760514	0.0368539615499047
-0.0634447892812783	-0.0254539423001509	0.0363154920091519
-0.0633398363848631	-0.025617181946725	0.0358104618821731
-0.0632196952165199	-0.0257686428040709	0.0353402478770622
-0.0630934762008643	-0.0259164135873057	0.0348747549452608
-0.0629592591001465	-0.0260581207879214	0.0344242115943081
-0.0628120782969084	-0.0261900973139691	0.0340013195134536
-0.0626574576630655	-0.0263161222145409	0.0335940367313995
-0.0625066378179834	-0.0264428537453578	0.0331831760791075
-0.0623531594216449	-0.0265665653078968	0.0327795390882528
-0.0621951133251019	-0.0266871923708949	0.0323810520912271
-0.0620322713976721	-0.0268039735427467	0.0319915672482925
-0.0618600311754276	-0.0269125509376249	0.0316276553241025
-0.0616818774485646	-0.0270167808296704	0.0312741766862214
-0.061498948291656	-0.0271166062784843	0.0309333803885344
-0.0613119062040778	-0.0272139851741449	0.0305959697610938
-0.061124399484006	-0.0273159195172103	0.0302303565725464
-0.0609347841407811	-0.0274182933404066	0.0298562702776982
-0.0607404377826856	-0.0275182723444356	0.0294843979315806
-0.0605431412671878	-0.0276167142935905	0.0291136048556975
-0.0603460859861943	-0.0277135305534696	0.0287507335806311
-0.0601464337678262	-0.0278080474254661	0.0283940580457203
-0.0599455008302416	-0.027901509830269	0.0280395842403427
-0.0597412523123289	-0.0279924668270341	0.0276912829461608
-0.0595252938132311	-0.0280764007136231	0.0273575421398722
-0.0593031101374631	-0.0281562559377734	0.0270332694581918
-0.0590810833233816	-0.0282345711229644	0.0267163573252726
-0.058856751117135	-0.0283106230863374	0.0264067634821127
-0.0586262404447589	-0.0283839096680975	0.0261017454411422
-0.0583951388056389	-0.0284558563487816	0.0258029162609087
-0.0581602578226591	-0.0285252180155603	0.0255108196457208
-0.0579275435096613	-0.0285940431748713	0.0252255262106428
-0.0577150541278447	-0.0286680463046574	0.0249480167870582
-0.0575113741808766	-0.0287435884590256	0.0246775643598241
-0.0573102564054274	-0.0288192513120471	0.0244143300958609
