SFx	SFy	SFz
0.00430058965444902	0.00431311613643014	0.00955017259009371
0.00421169845078909	0.00431157750203431	0.00954753731011858
0.00412951258120667	0.00430992708773912	0.00954489751956778
0.004077100836997	0.00430784134071508	0.00954226888461418
0.00403974999231801	0.00430552788538523	0.00953964223780764
0.00400971117698449	0.00430308985688745	0.00953700781836152
0.00398743093749367	0.00430052616363832	0.00953436989292518
0.00396710920354418	0.00429793107731707	0.00953173455694619
0.00395037879362907	0.00429527071019112	0.00952909418568709
0.00393996917347395	0.00429250980831077	0.00952645290074919
0.00393304107373981	0.00428968160980877	0.00952380350148098
0.00392442597474825	0.004286831526217	0.00952112109174091
0.00391704685734772	0.00428393589856787	0.0095184211611546
0.003911154145889	0.0042810100253009	0.00951571863512434
0.00390723471681555	0.00427803980855615	0.00951300796041618
0.0039083895510982	0.00427497206735397	0.00951028333737275
0.00391195195001068	0.00427185930325888	0.00950755487039524
0.00391784413847442	0.00426869070684507	0.00950481306862871
0.00392483251193471	0.0042655025542604	0.00950207193970472
0.00392835217750279	0.00426241309387178	0.00949937118508696
0.00393104716187249	0.00425934883655304	0.00949668374528792
0.00393489121395098	0.00425627195818498	0.00949400244239203
0.00393919649446521	0.00425318572059219	0.00949132198090015
0.00394369996442282	0.00425006116721667	0.00948861706910537
0.00394910043646732	0.00424690835930017	0.00948590305391045
0.0039545266261886	0.00424374280754894	0.00948318208239034
0.00396106070329768	0.00424055112101849	0.00948045569728052
0.00397226831670037	0.00423730883688833	0.00947774454815215
0.00398583745462228	0.00423403211378887	0.00947503530675083
0.00399959922333175	0.00423072064126811	0.00947230313743936
0.00401425034541969	0.00422738032072616	0.00946956048199374
0.00403050984012676	0.00422403401110801	0.00946683362843478
0.00404694898840138	0.0042206643252382	0.00946409247579624
0.00406464302589859	0.00421727210427668	0.0094613493937178
0.00408176431101382	0.00421385036510215	0.00945857837351111
0.00409303494020713	0.00421036643661155	0.00945569413568145
0.00410181483461805	0.0042068406407598	0.00945275015775321
0.00410963645766097	0.00420329697011298	0.00944978379200883
0.00411655205063506	0.00419972493152449	0.00944678648644829
0.00412431052518269	0.00419610971494638	0.0094437618336434
0.00413211634022035	0.00419247225386702	0.00944072009028493
0.00413943044336164	0.00418879424309578	0.00943764713194186
0.00414662737603257	0.00418510282060312	0.00943456368243556
0.00415387626947701	0.00418147449098202	0.00943152865721116
0.00416110881352912	0.00417785566554588	0.00942850654611388
0.00416889421465438	0.00417423826657904	0.0094254704642418
0.00417684537647499	0.00417060847871268	0.00942242907310828
0.00418392314937086	0.00416689738695602	0.00941938377681864
0.00419120751611051	0.00416314742187243	0.00941632456950769
0.00419825454037559	0.00415939311483426	0.00941326955039246
0.00420598377727443	0.00415561466340166	0.00941019687816746
0.00421727593575626	0.0041518360756824	0.00940704843988496
