SSTx	SSTy	SSTz
-0.0625324183416597	-0.0260299796737323	0.0384508258222856
-0.0623036537907332	-0.0261045646668313	0.0379438676917865
-0.062075889402859	-0.0261788422781365	0.0374448743053141
-0.0618491243852047	-0.0262528127665161	0.0369537333729828
-0.0616233579295794	-0.0263264764094928	0.0364703357607945
-0.0613985892116979	-0.0263998335005744	0.0359945820521086
-0.061174817390622	-0.0264728843470681	0.0355263846589714
-0.0609520416083082	-0.0265456292681941	0.0350656686020612
-0.0607302609892451	-0.0266180685934379	0.0346123719863092
-0.0605094746401504	-0.0266902026610582	0.03416644697396
-0.06028968164973	-0.0267620318167512	0.033727861207066
-0.0600708810885042	-0.0268335564124935	0.0332965993961384
-0.0598530720086798	-0.0269047768055115	0.0328726651470463
-0.0596362534440372	-0.0269756933573106	0.0324560832410507
-0.0594204244098416	-0.0270463064327816	0.0320469021495428
-0.0592055839027871	-0.0271166163993869	0.031645196598162
-0.0589917309009761	-0.0271866236264406	0.031251069710441
-0.0587788643639434	-0.0272563284845034	0.0308646536477992
-0.0585669832327133	-0.0273257313448641	0.0304861076756995
-0.0583560864298855	-0.0273948325790899	0.0301156107462179
-0.0581461728597413	-0.0274636325586145	0.0297533408019738
-0.0579372414083626	-0.027532131654313	0.0293994155458216
-0.0577292909437654	-0.0276003302360875	0.0290537058800622
-0.057522320316053	-0.02766822867249	0.0287152649008776
-0.0573163283575832	-0.0277358273303799	0.0283811034362709
-0.0571113138831427	-0.0278031265746135	0.0280444397186807
-0.0569072756901316	-0.027870126767767	0.0277114980503323
-0.0567042125587566	-0.0279368282698863	0.0273828142621508
-0.0565021232522411	-0.0280032314382749	0.0270588343416872
-0.0563010065170672	-0.0280693366273463	0.0267399685647884
-0.0561008610832358	-0.0281351441885195	0.0264266257659277
-0.0559016856645308	-0.028200654470135	0.0261192138334578
-0.0557034789587892	-0.0282658678173929	0.0258181258117008
-0.0555062396481836	-0.0283307845723115	0.0255237150603618
-0.0553099663995083	-0.0283954050736993	0.0252362822437716
-0.0551146578644688	-0.0284597296571437	0.0249560724151784
-0.0549203126799572	-0.0285237586549939	0.0246832641790403
-0.0547269294682802	-0.0285874923963114	0.024417947550265
-0.0545345068373614	-0.0286509312068026	0.0241601039567081
-0.0543430433809316	-0.0287140754087475	0.0239096126241566
-0.0541525376787141	-0.0287769253209315	0.0236662983371666
-0.0539629882966106	-0.028839481258589	0.0234299847186528
-0.0537743937868862	-0.0289017435333558	0.0232005289932602
