SSTx	SSTy	SSTz
-0.0199926127959529	0.0121461695264747	0.042622973467325
-0.0199626928754344	0.0109349047267094	0.0415139907787926
-0.0199323744204633	0.00973800789117563	0.0404720497646676
-0.0199016569459406	0.00855570696742486	0.0394960337274546
-0.0198705399546122	0.00738824634334035	0.0385846760806689
-0.0198390229325248	0.00623587805708799	0.0377365788229897
-0.0198071053458505	0.00509885608987442	0.0369502176171435
-0.0197747866385368	0.00397743240110739	0.0362239462743709
-0.0197420662305789	0.00287185416144562	0.0355559984770656
-0.0197089435166488	0.00178236169459316	0.0349444829958087
-0.0196754178650913	0.00070918689900477	0.0343873778347889
-0.0196414886173301	-0.000347447959020263	0.0338825238378292
-0.0196071550875597	-0.00138733139442456	0.0334276263678595
-0.019572416562582	-0.0024102641424016	0.0330202893821052
-0.0195372723017969	-0.00341606085621461	0.032658088986443
-0.0195017215373208	-0.00440455204121737	0.0323386857119235
-0.0194657634742661	-0.00537558627500693	0.0320600063650447
-0.0194293972912416	-0.00632903271369823	0.0318205556101889
-0.0193926221409829	-0.00726478394453383	0.0316199092787306
-0.0193554371510744	-0.00818275925322177	0.0314594919092625
-0.019317841424649	-0.00908290829445375	0.0313437439131948
-0.0192798340408897	-0.00996521512299258	0.0312817385655567
-0.0192414140554358	-0.0108297025914681	0.0312892554499118
-0.0192025805007857	-0.0116764370773329	0.0313898011058657
-0.019163332386713	-0.012505533631285	0.031605800895783
-0.0191236687007267	-0.0133171617808557	0.0319242840191418
-0.0190835884085616	-0.0141115520156366	0.0319749705912169
-0.019043090454674	-0.0148890030533188	0.031998854866173
-0.019002173762764	-0.015649889795027	0.0319964235763702
-0.0189608372363574	-0.0163946714579599	0.0319639405090744
-0.0189190797594242	-0.0171238996674555	0.0318941210799855
-0.0188769001970197	-0.0178382257613635	0.0317774961590581
-0.0188342973959334	-0.0185384039387466	0.0316047201299412
-0.0187912701853243	-0.019225281512356	0.0313695296492405
-0.0187478173773566	-0.0198997557998484	0.0310716086300171
-0.0187039377678408	-0.0205626486272357	0.030718988191119
-0.0186596301368957	-0.0212143897029612	0.0303291776855468
-0.0186148932496513	-0.0218542914875329	0.0299285393310535
-0.018569725856984	-0.0224791006333265	0.0295508644337247
-0.0185241266962622	-0.0230809583778101	0.0292352018746501
