SSFx	SSFy	SSFz
0.00145078407593078	0.000224346402495133	0.000555699348761754
0.00146276316482264	0.000278601305910562	0.000564518632458857
0.00147453099453886	0.000331978475996981	0.000573318798304781
0.00148608931198593	0.00038448135999731	0.000582099786163368
0.00149743988715841	0.00043611358252018	0.000590861533439672
0.00150858441306893	0.0004868789363187	0.000599603975522675
0.00151952446365585	0.000536781373819874	0.000608327046168027
0.00153026147506517	0.000585824999127124	0.000617030677841972
0.0015407967373994	0.000634014060470558	0.000625714802031516
0.00155113138617695	0.000681352943070943	0.0006343793495271
0.00156126639244971	0.000727846162366386	0.000643024250680609
0.00157120255267641	0.00077349835763116	0.000651649435638076
0.00158094047545761	0.000818314285810746	0.000660254834556012
0.00159048056168182	0.000862298815317093	0.000668840377813911
0.00159982297943661	0.000905456919935801	0.000677405996217563
0.00160896763444215	0.000947793672948657	0.000685951621187894
0.00161791413841269	0.000989314241558963	0.000694477184935957
0.00162666178077405	0.00103002388177079	0.00070298262062395
0.00163520950455417	0.00106992793360716	0.000711467862513481
0.00164355588845843	0.00110903181654776	0.000719932846103879
0.00165169913248218	0.00114734102519097	0.000728377508258169
0.00165963703695517	0.00118486112508632	0.000736801787312658
0.00166736698082091	0.00122159774878593	0.000745205623174334
0.00167488592375696	0.00125755659237948	0.000753588957408393
0.00168219050370148	0.00129274341210608	0.000761951733320357
0.00168927745785198	0.0013271640204529	0.000770293896039112
0.00169614505230159	0.00136082428216495	0.000778615392598054
0.00170279743552236	0.00139373011018993	0.000786916172013463
0.0017092560494577	0.00142588746232082	0.000795196185356957
0.00171557797295256	0.00145730233984161	0.000803455385815217
0.00172185735939422	0.0014879807872349	0.000811693728743137
0.00172802139739154	0.00151792889201346	0.000819911171718424
0.00173406622171774	0.00154715278453404	0.000828107674595151
0.00173998938256004	0.00157565863750728	0.000836283199552143
0.00174578909124843	0.00160345266522326	0.000844437711141042
0.00175146378537772	0.00163054112294081	0.000852571176333814
0.00175701201710702	0.00165693030556483	0.000860683564580239
