SSTx	SSTy	SSTz
0.0113834538150407	-0.115741210908528	0.0446402099682498
0.010355949256891	-0.115561044127714	0.0439143481855968
0.00933537484850766	-0.115368663743502	0.043195554652409
0.00832177546628649	-0.115164136471952	0.042484018204358
0.00731519971228846	-0.114947535082264	0.0417799464441256
0.00631569928520729	-0.114718935516468	0.041083559714556
0.00532332844747159	-0.114478415302134	0.0403950869106496
0.00433814356802523	-0.114226052634779	0.0397147623869193
0.00336020272712923	-0.113961925872419	0.0390428236671214
0.00238956536847545	-0.113686113185862	0.0383795097210936
0.00142629199592261	-0.113398692357089	0.0377250594802983
0.000470443911428511	-0.113099740736333	0.0370797104025691
-0.000477917010392149	-0.112789335272454	0.036443696746431
-0.00141872851365217	-0.112467552544363	0.0358172470717866
-0.00235192812641007	-0.112134468782814	0.0352005808971785
-0.00327745330830623	-0.111790159853328	0.0345939044686756
-0.004195241582321	-0.111434701227987	0.0339974053221966
-0.00510523065118126	-0.111068168003207	0.0334112452467239
-0.00600735850487082	-0.110690634918449	0.03283555130398
-0.00690156352200689	-0.110302176373617	0.0322704043023743
-0.00778778457430885	-0.109902866353833	0.0317158244089573
-0.0086659611473229	-0.109492778067173	0.0311717538616537
-0.00953603347363416	-0.109071983321446	0.0306380355260806
-0.0103979426761422	-0.108640551666818	0.0301143853827287
-0.0112516309214381	-0.108198549275925	0.0296003559246619
-0.0120970415812596	-0.107746037561663	0.0290952858337888
-0.0129341194067604	-0.107283071446775	0.0285982318067347
-0.0137628107200233	-0.106809697162772	0.0281078823270419
-0.0145830636262696	-0.106325949473332	0.0276224737916316
-0.0153948282519099	-0.105831848189516	0.0271398060463074
-0.0161980570093199	-0.105327393781172	0.0266576886205767
-0.0169927048867577	-0.104812561851303	0.0261756831755212
-0.0177787297687626	-0.104287296080171	0.025699004081995
-0.0185560927951294	-0.103751499065513	0.0252391444774442
-0.0193247587576709	-0.103205020457686	0.0247877805931949
-0.0200846965375849	-0.102647641571378	0.0243428427074578
-0.0208358795763434	-0.10207905561956	0.0239051104105381
-0.0215782863620272	-0.101498842876729	0.0234798608995476
-0.022311900938996	-0.10090644017532	0.0230771394557245
-0.0230367134532123	-0.100301105763295	0.0227112633796952
