SSTx	SSTy	SSTz
-0.0842910101321616	0.0710575978217043	-0.0265137248544239
-0.0841924767772787	0.0709729255037745	-0.0207871930710029
-0.0840939317181844	0.0708902895637655	-0.015316674917024
-0.0839953748765431	0.0708096907383947	-0.010100490229912
-0.0838968061665706	0.0707311297749275	-0.00513656914616052
-0.083798225497633	0.0706546073983702	-0.00042240740688301
-0.0836996327763329	0.0705801242839311	0.00404492865244237
-0.0836010279082829	0.0705076810334588	0.0082687767852903
-0.0835024107996299	0.0704372781550196	0.0122528483835418
-0.0834037813584177	0.070368916044599	0.0160012063794658
-0.0833051394957876	0.0703025949699953	0.0195182462792568
-0.0832064851269959	0.0702383150568805	0.0228086766946361
-0.0831078181723067	0.0701760762769144	0.0258774949749908
-0.0830091385578353	0.0701158784379946	0.028729947699727
-0.0829104462163232	0.0700577211760997	0.0313714742422449
-0.0828117410878311	0.0700016039480809	0.0338076329691035
-0.0827130231203422	0.0699475260254575	0.0360439975847909
-0.0826142922702506	0.0698954864893773	0.0380860055911031
-0.0825155485027667	0.0698454842262828	0.0399387485769647
-0.0824167917922554	0.0697975179241953	0.0416066841774124
-0.0823180221225367	0.0697515860688467	0.0430932685223815
-0.0822192394871917	0.0697076869385174	0.0444005315421214
-0.0821204438898544	0.0696658185982462	0.0455285655337818
-0.0820216353444664	0.0696259783700824	0.0464748796858756
-0.0819228138755014	0.069588161473574	0.0472335400948877
-0.0818239795181671	0.0695523665095095	0.0477939480717725
-0.08172513231858	0.0695185999810301	0.0481390942759032
-0.0816262723339196	0.0694868524169223	0.0482430867734952
-0.0815273996325471	0.0694571170828091	0.0480678784549259
-0.0814285142940573	0.069429391317253	0.0475599907330619
-0.0813296164092913	0.0694036723386895	0.0466513726586539
-0.0812307060803355	0.0693799562478522	0.0452787082764999
-0.0811317834205058	0.0693582386827283	0.0434486784057118
-0.0810328485543113	0.0693385150092938	0.0424961592905794
-0.0809339016174102	0.0693207803156028	0.0414917411248704
-0.0808349427565548	0.0693050294058028	0.040432474587521
-0.0807359721295564	0.0692912567948508	0.0393151827980382
-0.0806369899053112	0.0692794567053817	0.0381371510196322
-0.0805379962638647	0.0692696230662108	0.0368967907640978
-0.0804389913964882	0.0692617495118204	0.0355935954014849
-0.0803399755057608	0.0692558293830051	0.0342270364421994
-0.0802409488056433	0.0692518557288472	0.0327953203384398
