STx	STy	STz
-0.109971488752287	-0.0373685659158321	0.00849525752785491
-0.109549918070789	-0.0377102885211996	0.0119609411421684
-0.109157515089592	-0.0380363664576033	0.0164159448719331
-0.108886117072399	-0.0382942252491097	0.0305020823838505
-0.108677164160449	-0.0385173149639933	0.0488206723852191
-0.108499366811618	-0.0387238153242333	0.0642722501392148
-0.108354814765532	-0.0389122654305253	0.0800781328547703
-0.10822125026823	-0.0390947566338391	0.101584685806744
-0.10810437659258	-0.0392685645811568	0.121912018887183
-0.108015231108554	-0.0394272066953625	0.145568441794364
-0.10794200553801	-0.0395777696040453	0.165041750904926
-0.107862203650188	-0.0397344817161694	0.15771706471029
-0.107788619184909	-0.0398891379568359	0.138674650267144
-0.107723491105561	-0.0400395357077829	0.113886433897301
-0.107668221520371	-0.0401852052758768	0.0848320146503648
-0.107634472455076	-0.0403198814543118	0.0613737176840634
-0.107612598953381	-0.040448378546155	0.0384923090771091
-0.107601425869249	-0.040571962004711	0.0159472552227749
-0.107597296065543	-0.0406917855754445	-0.00662891212157357
-0.107585679885764	-0.0408135560027852	-0.0346048721681249
-0.107574575655646	-0.0409344543898564	-0.0629064718195259
-0.10757115204649	-0.0410507276191661	-0.0895796114788431
-0.107572153026588	-0.0411646483910193	-0.11328542794041
-0.107574169227963	-0.0412800026483267	-0.128062505806986
-0.107581375787022	-0.0413931936059772	-0.135725475474175
-0.107590455744383	-0.0415060341658084	-0.141721021148136
-0.107605852218961	-0.041615721657459	-0.142017574321609
-0.107643673108241	-0.0417111763691726	-0.125100670836602
-0.107693420903935	-0.0417995862033061	-0.0989076301999538
-0.107744199348208	-0.0418890101870039	-0.0717419070458656
-0.107799844480533	-0.0419763821095446	-0.0409653818669993
-0.107865441130893	-0.0420571440526036	-0.00314247543823076
-0.107932636223488	-0.0421380662577198	0.0352567964361575
-0.108006848115479	-0.0422149917648859	0.0787657745885506
-0.108078401602725	-0.042295399785938	0.119252492236835
-0.108118639148249	-0.0424017598130058	0.134122721117305
-0.108145727727082	-0.0425197361558487	0.137889972719966
-0.108168783803786	-0.0426420509312752	0.134620693947782
-0.108187467437481	-0.0427689547965476	0.12639302175703
-0.10820966294932	-0.042894290348102	0.125413144051175
-0.108232532680774	-0.0430201334745123	0.123745214810737
-0.108252768949489	-0.0431490799623943	0.120634089251107
-0.108273354160982	-0.0432786379435527	0.114339100249769
-0.108298848815137	-0.0434048858003324	0.0938753881311577
-0.108326613757931	-0.0435300355637122	0.0665021135878336
-0.108357443944117	-0.04365346010026	0.0401245903881466
-0.108390134700243	-0.0437760812162009	0.0118788981386441
-0.108420050514028	-0.0439016887064542	-0.0221893936678044
-0.108451387981264	-0.0440268177580037	-0.0556593711576952
-0.10848337449918	-0.0441518814472625	-0.0930947731778845
-0.108518641226592	-0.0442748564844811	-0.126694692159258
-0.108566271950627	-0.0443885700604012	-0.134138937510656
-0.108620511228793	-0.0444973826145157	-0.130022035161926
-0.108678008217344	-0.0446044349495841	-0.119115952581057
-0.108739185931943	-0.0447088453442987	-0.103209937930862
-0.108802382992064	-0.0448106267672997	-0.0937425286367137
-0.10886767720479	-0.0449107581283331	-0.083953699920166
-0.108936322951648	-0.045007843007567	-0.0721307045189975
-0.109006817697321	-0.0451037396057205	-0.0581497654699694
-0.109075691845599	-0.0452038991286586	-0.0348713291200537
-0.10914502079126	-0.0453048266353918	-0.00675152759704272
-0.109215704740132	-0.0454041702403604	0.0168760065651014
-0.10928768259152	-0.0455024167468306	0.041018505080519
-0.109362048621817	-0.0455989234702538	0.0763628862744195
-0.10943819675998	-0.045693202558634	0.111059653669471
-0.109515443824695	-0.0457869959036829	0.150305885620501
-0.1095941722673	-0.0458782312949828	0.183762377799803
-0.109674737503228	-0.0459623003813947	0.177653810809949
-0.109756605243313	-0.0460426620551497	0.153609360161949
-0.109840871823068	-0.0461178390808224	0.125365015371146
-0.109926375855039	-0.0461903712318113	0.0906935025419068
-0.110010125315699	-0.0462680758473632	0.0541699796105399
-0.110094580703646	-0.0463447864029105	0.017532154303653
-0.110179102000223	-0.0464215139457424	-0.0252100700091567
-0.110265089501554	-0.0464952354564663	-0.0661442162476333
-0.110358473007799	-0.0465526172647061	-0.0861605404325262
-0.110455429388158	-0.0466021637137743	-0.0973276359681081
-0.110551729842954	-0.0466534609181081	-0.102508144509766
-0.110649009595102	-0.0467026551093808	-0.103642600630579
-0.110749528286343	-0.0467443823001862	-0.111528061152077
-0.110849808126945	-0.0467866682616083	-0.118632089820433
-0.110952478764376	-0.0468231582500045	-0.124926357090588
-0.11105326148543	-0.0468638802188566	-0.12782739582804
-0.111139879220926	-0.0469374652017932	-0.115393917034167
-0.11122052331006	-0.0470245131396996	-0.0956196773205483
-0.111297618434408	-0.0471201597528522	-0.0743738551187384
-0.111372464327077	-0.0472204930333479	-0.0505292823010009
-0.111452106109063	-0.0473070116772096	-0.0248357796141535
-0.111532320186046	-0.0473912274544425	0.000637004656902934
-0.111612258449788	-0.0474744179142761	0.0290916543657432
-0.111691686936769	-0.0475582457467932	0.0557757183716021
-0.111765528348962	-0.0476589550317839	0.0692345315487194
-0.111836983348474	-0.0477660295415036	0.0770323773893248
-0.111912556670592	-0.0478618263400021	0.0787943658701619
-0.111988831530159	-0.0479548606078312	0.0774622833139133
-0.112058457613619	-0.0480621778051808	0.0840623376181609
-0.112129610330794	-0.048163521774978	0.0900650545151847
-0.112198995420591	-0.0482685448221169	0.0964144695807947
-0.112273518709383	-0.0483583904117566	0.099167371700149
-0.11237611578167	-0.0483733086762008	0.0814352215019936
-0.112492353788214	-0.0483514953123894	0.0540691321885733
-0.11261188721705	-0.0483150831813641	0.027449503854273
-0.112737159723343	-0.0482616158017635	-0.00192199891601317
-0.112867636835498	-0.048202614405748	-0.0378297822716927
-0.113000071205763	-0.0481374320266948	-0.0732357887533326
-0.113138327864141	-0.0480580635014552	-0.113564679584419
-0.113276504782341	-0.0479744177019231	-0.149828685660169
-0.113397615576468	-0.0479087888177434	-0.156022133273238
-0.113511840910289	-0.0478481684701633	-0.148931133976597
-0.113627087773781	-0.0477873511037819	-0.135729008138819
-0.113740684145258	-0.0477267099214992	-0.117163293141829
-0.113851827636556	-0.0476589169759436	-0.103151178070283
-0.11396372785095	-0.0475886030015296	-0.0888773266121944
-0.11407098675088	-0.0475201168307201	-0.0715193672398443
-0.114180158848649	-0.0474516718732648	-0.0528740357294176
-0.114308919570294	-0.0473826968661329	-0.0321840727831748
-0.114444513137815	-0.0473158383421996	-0.00987379159757508
-0.114585341902324	-0.0472437265578818	0.00801001047330691
-0.114727161897804	-0.0471740557543981	0.0255136086306314
-0.114854220290447	-0.0471257986009883	0.0528506050906926
-0.114976818418204	-0.047083452255643	0.0797697511655597
-0.115094730024714	-0.0470517787039228	0.109819757691337
-0.115210641754517	-0.0470215309913714	0.135149859449929
-0.11534251978862	-0.0469540831821927	0.128985985845445
-0.115478501068625	-0.046874835637725	0.108420253153171
-0.115601204384785	-0.0468102725741098	0.085297987409815
-0.115718325946524	-0.0467509882243246	0.0571399523924714
-0.115844404356938	-0.0466854339045994	0.0257475802422802
