SFx	SFy	SFz
-0.00321101468460618	0.000670283166019366	0.00501534693376393
-0.00321646002370427	0.000655938592015447	0.00502919939776031
-0.00322097145561478	0.000642706576319642	0.00504390117944867
-0.00322162642527076	0.000634016916032641	0.00506296715960933
-0.00322027900939696	0.000627438428437667	0.00508567719807881
-0.0032179931245578	0.0006233043285336	0.0051015718145268
-0.00321464561848471	0.000620405904289957	0.00511872795024572
-0.00321079956675442	0.000614628966320214	0.00515642676966393
-0.00320640317084222	0.000609075327407496	0.00519708750396533
-0.00320107282429086	0.00060344005221076	0.00524633831351884
-0.00319526392848779	0.000599022366718472	0.00529231260189932
-0.00319000896043468	0.000602018278366499	0.00528970067551325
-0.00318470313853566	0.000608500939540973	0.00526744098256578
-0.0031790616339496	0.000613671237893462	0.00525335218591272
-0.0031731263105305	0.000619578072410243	0.005237571595839
-0.00316663919773407	0.000629402996060667	0.00521062416292067
-0.00315973749836776	0.000638780018348912	0.00519128120314496
-0.00315259923116191	0.000650772817723282	0.00515959041548311
-0.00314512529814968	0.000660354408543142	0.00514430953477661
-0.00313715795470187	0.000652727487420692	0.00522247519901337
-0.00312886465189293	0.000637791597410901	0.00534017245705409
-0.00312013408208475	0.000618927751275335	0.0054943148655002
-0.00311114879930744	0.000597424474226703	0.0056656310813913
-0.003102401731298	0.000581001997516017	0.005782522148166
-0.00309352938423327	0.000565361549551519	0.00589522970832334
-0.00308460432550361	0.000549325717720263	0.00600105381323037
-0.00307546409828196	0.000533137599203067	0.00611721295472817
-0.00306529179002814	0.000512576614758995	0.00633621170335014
-0.00305462047024812	0.000490386001643822	0.00659810769279745
-0.00304416119550658	0.000473266109757125	0.00682670567162325
-0.00303361227196396	0.00045760515535738	0.00705423469330599
-0.00302243464876256	0.000435121667145324	0.00733317600930953
-0.0030113321730947	0.000414840784355771	0.00759148878238844
-0.00299994628939189	0.000393662922935103	0.00787714154749905
-0.00298897144743894	0.000378745626741308	0.00810875217953046
-0.00298057074695352	0.000394396764793433	0.0080473904454182
-0.0029733783507029	0.000425609001454923	0.00785169186610584
-0.00296658643816379	0.000460368271705912	0.00757552839586877
-0.00296030743193617	0.000502298581677194	0.00723907809386016
-0.00295417535081768	0.000553396914947149	0.00696464863167196
-0.00294818674248872	0.000608097395223892	0.00668281101278539
-0.00294264195136832	0.000671080212096929	0.00637868893985148
-0.00293717595274884	0.00073485945817302	0.00605137893685004
-0.00293091519609436	0.000776212366371431	0.00562654459592475
-0.00292438180921806	0.000809289823507886	0.00515504567022297
-0.00291784883169812	0.000846269729234555	0.00472824414544897
-0.00291126973994831	0.000882829374402658	0.0043026552875688
-0.00290483324497666	0.000915968183817739	0.00378887473754112
-0.00289846997733878	0.000952289980029201	0.00329571824493672
-0.00289199915087524	0.000983803014564654	0.00276829952461395
-0.0028855625520994	0.00102124097452343	0.00231238852626692
-0.0028794377446378	0.00109437863273625	0.00225130249232171
-0.00287338474417452	0.00118240476476788	0.00237559665483755
-0.00286752560569568	0.00128103776894292	0.0025915283384451
-0.0028616496699261	0.00138497373115088	0.00289171973425916
-0.00285515211336156	0.00147207879560298	0.00316044421201756
-0.00284849175376545	0.00155628014787555	0.00344991831354654
-0.00284158376866252	0.00163836892647122	0.00379121487032194
-0.00283464278989414	0.00172087008916822	0.00416143305731559
-0.00282868060588909	0.00182537052684782	0.00455920971220789
-0.00282304174243859	0.00193774397487744	0.00498075861366561
-0.00281692358984856	0.00203486020252668	0.00537708439227834
-0.0028106553191717	0.00212761047144599	0.00577694171187274
-0.00280476500654211	0.00223786715641547	0.00625699043588498
-0.002798517332837	0.00233937910407798	0.00673390500224207
-0.00279237579517119	0.00244403877090026	0.00723756990931909
-0.00278552941150669	0.00252779454440712	0.00769893050791808
-0.00277556173946888	0.00251391717884868	0.00789892223903824
-0.00276404902177632	0.0024508475361861	0.00797681227798789
-0.00275165474325422	0.00236889405000934	0.00800391546346211
-0.00273847172504049	0.0022629546589012	0.00797700193230412
-0.00272545586946244	0.00214297102170639	0.00795424406797944
-0.00271214142440089	0.00201201816663578	0.00791650097565682
-0.00269832349704316	0.00185893104228341	0.00783837625989761
-0.00268412412800337	0.00169845713859006	0.00774429185499572
-0.00266935895364898	0.00156853698409626	0.00767477639546523
-0.00265418680871333	0.00144657826139926	0.00760678962034697
-0.00263909075572446	0.00131806624553974	0.00754262199375847
-0.00262382205241119	0.00118693899884819	0.00747533358688005
-0.00260778724445937	0.00104989373422985	0.00737304265395329
-0.00259167928265224	0.000905168604737413	0.00726424463337352
-0.00257518804091672	0.000762289320245408	0.00714565556952279
-0.00255895506513711	0.00061149219256865	0.00703380033830561
-0.00254492981681002	0.000428312987439809	0.00698591860119106
-0.00253185109206868	0.000231182649172976	0.006966511885594
-0.00251922029238144	2.02686428695219e-05	0.00695524921779381
-0.00250695162895091	-0.000196311961619381	0.00695511755763128
-0.0024942247509178	-0.000391235056810003	0.00695606226830646
-0.00248147266087533	-0.000583093823882259	0.00695926555868863
-0.00246888715413574	-0.000770523925748102	0.00697240361817106
-0.00245638157204162	-0.000959459998574454	0.00698722901103879
-0.0024441917471225	-0.00118516956489804	0.0069838919335368
-0.00243217373300285	-0.00142455850021853	0.00697453595591698
-0.00241976949196158	-0.00164474269762528	0.00696670928330288
-0.00240731680687916	-0.00186018119738987	0.00695885079736818
-0.00239562649848044	-0.00209773958061717	0.00695316791113207
-0.00238386065958612	-0.00232325371783477	0.00695028365693254
-0.00237230092290953	-0.00255395762923343	0.00694721927341826
-0.00236030616743716	-0.00275649643843963	0.00694743902816892
-0.00234566405596196	-0.0028270206856422	0.00696040305374864
-0.0023297594290918	-0.00283150732218071	0.00698020442646159
-0.00231368351640109	-0.00280732739571564	0.00700238824335235
-0.00229712948489592	-0.0027505027496529	0.00702814075560023
-0.00227996302713833	-0.00268204905947023	0.00705768837523985
-0.00226266984321095	-0.00259926874820826	0.00708931646668456
-0.00224483637744549	-0.00248873263161441	0.00712471451631541
-0.00222714055847215	-0.00236613660172842	0.0071612333053165
-0.00221164021685889	-0.0022661031495022	0.00719095397614645
-0.00219709569562785	-0.00216843634256454	0.00721865510044796
-0.00218247161738555	-0.00206457402130529	0.00724827573454468
-0.00216813829845191	-0.00195533825891655	0.00727843520728115
-0.00215431337956745	-0.00183051962372461	0.00730838092961687
-0.00214047704535537	-0.00169639400657527	0.00734002876395321
-0.00212733809120155	-0.00155839003472516	0.00737075565313214
-0.00211398765210977	-0.00141451203545228	0.00740393401724461
-0.00209792890902291	-0.0012637932336162	0.007448849712865
-0.00208093942550269	-0.00110914589623133	0.00749893002639393
-0.00206330540058899	-0.000945174843015086	0.00755296433910535
-0.00204555814075248	-0.000778296823885457	0.00760912075947557
-0.00202975724589849	-0.000624432314193725	0.00766008376630482
-0.00201457692870297	-0.000471281067107372	0.00771049165661051
-0.00200001256785232	-0.000322047616800239	0.00776048357989171
-0.00198575441678982	-0.000170377902595589	0.00781100323639634
-0.00196958191031007	1.33189204862934e-05	0.0078695318505569
-0.00195296268475645	0.000209719741846326	0.00793114240668324
-0.00193810052363847	0.000394640386874273	0.00798802876725587
-0.00192400794611637	0.000577949814726879	0.00804378870268495
-0.00190879223059282	0.000776243642155088	0.00810554969336742
-0.00189482743186593	0.000966844842462713	0.00816461545875006
-0.00188093650688733	0.00116238101194458	0.00822500917401256
-0.00186941630117561	0.00133929426549603	0.00827863837071051
-0.00186740953847546	0.0014256882691817	0.00829988809840007
-0.00187036983701006	0.00146736144920399	0.00830493702547324
-0.00187579185978551	0.00148855287399319	0.00830361528611676
-0.00188389573553931	0.00148774600662036	0.0082944217040992
-0.00189309892656485	0.00148272768816249	0.0082812139493971
-0.00190371014884084	0.00146861758316667	0.0082645000332577
-0.00191662142296495	0.00143683130234656	0.00824066776612957
-0.00193083007097535	0.00139633089911006	0.0082143070686046
-0.00194425683796928	0.00136375696925116	0.00819682892985962
-0.00195810172213266	0.00132962856531445	0.00818144981805574
-0.00197275525086253	0.00129275573004257	0.00816411571346607
-0.00198823937697798	0.00125175593153884	0.00814580641343863
-0.00200535277700154	0.00119715873469233	0.00812501687765494
-0.00202351202462159	0.00113693462148485	0.00810175530817302
-0.0020424784883451	0.00107155069586065	0.00807863404725017
-0.00206218751544443	0.00100443933117728	0.00805319947544505
-0.00208213446809677	0.000948672886383554	0.00801958800302366
-0.00210251140099335	0.000896751180399021	0.00798233973539918
-0.0021237754848751	0.000842739320223514	0.00794115726036693
-0.00214557693547041	0.000788876375916699	0.00789835029337206
-0.00216722167582038	0.00073659809812005	0.00786136669684669
-0.00218930188253564	0.000683335455025839	0.00782503907547798
-0.00221158046197073	0.000631702203098706	0.00778986592120592
-0.00223444721871343	0.0005782986761994	0.00775405794052418
-0.00225955153215227	0.000511569155840971	0.00770745634473559
-0.00228581652343864	0.000438969422320845	0.0076566882613089
-0.00231197464527904	0.000367819975042457	0.00761106951700308
-0.0023385207115696	0.00029562277273618	0.00756651584790299
-0.00236623886761821	0.000219440882767233	0.00751550146423804
-0.00239400708692958	0.000144454586336922	0.00746761433899574
-0.00242247470316205	6.70106682497381e-05	0.00741800371572538
-0.00245044256656767	-6.59910427751684e-06	0.00737603711835971
-0.00247427966576604	-5.78825884031603e-05	0.00737092720412908
-0.0024962934816918	-9.86180547291935e-05	0.00738412712282393
-0.0025176964422685	-0.000134571045237232	0.00740498302304012
-0.00253841312163731	-0.000165665380400209	0.00743472340891366
-0.00255935216869195	-0.000197323023731782	0.00746772025748829
-0.00258025081414435	-0.000227456101988401	0.00750447006041449
-0.00260066795844455	-0.000254034907145087	0.0075488175331984
-0.00262105057027505	-0.000278823207926838	0.00759617867948905
-0.00264221353045195	-0.000304091273062235	0.00763616956384961
-0.00266368183376314	-0.000328604285830105	0.00767487199788102
-0.00268543455389473	-0.000353301349556456	0.00771509764876491
-0.00270736732630276	-0.000377292667859785	0.00775645768346427
-0.00272892200513227	-0.000397514191017896	0.0078016500892661
-0.00275056532756215	-0.000416940850715289	0.00784919954708572
-0.0027723103419179	-0.000434779295599773	0.00789728858687678
-0.00279435905779112	-0.000453182876320581	0.00794689407576707
-0.00281752368677996	-0.000479141728104999	0.00799943847394778
-0.00284133448768467	-0.000508166696817809	0.00805329669051038
-0.00286532882514399	-0.000538205069437199	0.00810987453879359
-0.00288970586961066	-0.000569159215539456	0.00816712296626909
-0.0029147126459115	-0.000598663252502738	0.00821961083730558
-0.00294002670953526	-0.000627765101433162	0.00827143244051555
-0.00296586407924912	-0.000657172340034914	0.00832167638173891
-0.0029918876313048	-0.000686356299715191	0.00837230632639123
-0.00301695905675332	-0.000715077988256267	0.00843273958029056
-0.00304180722395535	-0.000743413400493542	0.00849682220907088
-0.00306706095985407	-0.000770504112209945	0.00855676834350935
-0.00309252438511701	-0.000796906183041178	0.00861577872811683
-0.00311808165538442	-0.000824152802609805	0.00867927039840632
-0.00314408000289284	-0.000850637166769953	0.00873987495541874
-0.00317009321012373	-0.000876923407501194	0.00880172783963744
-0.00319672124383287	-0.000901713406812542	0.00885715378916469
-0.00322553218432596	-0.000920848124322324	0.00888278708931423
-0.00325543217489951	-0.000936994796359242	0.00889356078976589
-0.00328638858912566	-0.000951500354935022	0.00889714323934013
-0.00331799297152616	-0.000964334660053698	0.00889323800171538
-0.00334874115085108	-0.000976667339586891	0.00888811606211853
-0.00337970634533709	-0.000988101948608145	0.008879775905456
-0.00341082539396418	-0.000998176223975467	0.00886554177499898
-0.0034424824781839	-0.00100734198038321	0.0088480787324124
-0.00347667993693462	-0.00101627796374322	0.00883177177214422
-0.00351212981311066	-0.00102462181694808	0.00881419487891201
-0.00354720970742237	-0.00103250794882481	0.00879567799774063
-0.0035826098330291	-0.0010397810967941	0.00877549355790766
-0.00361943969842114	-0.00104579063880275	0.00875018677681011
-0.0036561791602956	-0.00105116286139109	0.00872292906036939
-0.00369385974288104	-0.00105580140334404	0.008693423373376
-0.00373075256755716	-0.0010601096138862	0.0086635064078517
-0.00376178111949355	-0.00106542615077008	0.00863949654824751
-0.00379032758721173	-0.00107093135293669	0.00861757064366581
-0.00381752742665525	-0.00107617158374586	0.00859539236023198
-0.00384382344322802	-0.00108121476680424	0.00857346418495854
-0.00387187566907481	-0.00108580752220905	0.00855105226834716
-0.00390017850902772	-0.00109000750303995	0.00852804011710249
-0.00392833271427674	-0.00109400663676751	0.00850541632177946
-0.00395639061519364	-0.00109762417608564	0.00842818186831947
-0.00398282833068295	-0.00110044513806988	0.00847635883268511
-0.00400862473585607	-0.00110274409816277	0.00861389120248802
-0.00403608179867402	-0.00110463153785459	0.00789093804087164
-0.0040639598836152	-0.00110612916312908	0.00731209569533501
-0.00408945933057665	-0.00110741956763961	0.00756167177552093
-0.00411563967527617	-0.00110841246779311	0.00722098822886563
-0.0041413966869978	-0.00110905935723057	0.0122282379829171
-0.00416919988172653	-0.00110939200689938	0.0190370142712776
-0.00420738069416643	-0.00110937679221885	0.0082675809961279
-0.00425075949342567	-0.00110903113607022	-0.00698847369950848
-0.00429534183752184	-0.00110851445963254	0.000427922713177993
-0.00434224615478658	-0.0011077218904491	0.013726669768018
-0.00439185102882038	-0.0011063841623748	0.0133867262395585
-0.00444250017650671	-0.00110476588880033	0.0096543730634153
-0.00449572880602171	-0.00110280372294331	0.008573512521904
-0.00454911507437936	-0.00110067331787043	0.00780986954892878
-0.00459531646230007	-0.00109902842769363	0.00748654959384581
-0.00463878523297497	-0.00109747397311585	0.00741572448269769
-0.00468323930971403	-0.00109560159961618	0.00762244367768162
-0.00472737719887793	-0.00109358309451084	0.00795292138056395
-0.00477043670131387	-0.00109162151016646	0.00796339610854017
-0.00481429054187036	-0.00108941308149504	0.00788699473022353
-0.00485646703649126	-0.00108725017624621	0.00786559326050264
-0.00490019219773979	-0.00108471926929625	0.00784345328424559
-0.00495434139648012	-0.00108063973533207	0.0078153365572709
-0.00501265520300321	-0.00107583866776985	0.00778484160818316
-0.00507399909198045	-0.00107049591390508	0.00775289497819753
-0.00513663241737952	-0.00106481786150848	0.00772024509957395
-0.0051935752461779	-0.00105966580593173	0.00769031773031845
-0.00524928046440343	-0.00105450423626011	0.00766102900913067
-0.00530388061135165	-0.00104931163694222	0.00763218910843738
-0.00535830774481271	-0.00104398838187591	0.00760350929748237
-0.00541976135794762	-0.00103770065126565	0.00757201811453102
-0.0054835159527561	-0.00103100716543346	0.007539700830721
-0.00554214854819962	-0.00102476541643565	0.00750977368896667
-0.00559908126339055	-0.0010185921583199	0.0074807544062568
-0.00566104219234434	-0.00101174293741537	0.00744969257939476
-0.00571980809810919	-0.00100515505079492	0.00742021750099057
-0.00577925663965832	-0.000998363318408766	0.00739057128130241
-0.00583167566704704	-0.000992278920481325	0.00736421766825665
-0.00585271895374975	-0.000989715602337507	0.00735193332356685
-0.00585781118163007	-0.000988879674964178	0.0073468431145259
-0.00585613561474851	-0.000988829043772038	0.00734525264540809
-0.0058464270335386	-0.000989617170814265	0.00734741835115006
-0.00583274948237242	-0.000990533119738915	0.00735076243267608
-0.00581525925745519	-0.000991780668612486	0.00735591665150197
-0.00579061834772577	-0.000993692372211244	0.00736417932056364
-0.00576299784193742	-0.000995925184277414	0.00737414176702325
-0.00574243425057364	-0.000997859239403631	0.00738307951117607
-0.00572300660999717	-0.000999845652146762	0.00739253904695859
-0.00570143882073359	-0.00100190928588813	0.00740284249820215
-0.00567844462484958	-0.00100411278862253	0.00741412133561653
-0.00565229551596435	-0.00100683822548146	0.00742769126095583
-0.00562346974993612	-0.00100975618568246	0.00744247693401509
-0.00559409767154698	-0.00101286221488846	0.00745830198407812
-0.00556242796035383	-0.00101600011790823	0.00747479375241026
-0.0055245468208035	-0.00101859549914668	0.00749043537655402
-0.00548366777605814	-0.00102098415231597	0.00750603708860486
-0.00543918371164327	-0.00102341049850916	0.00752236111264927
-0.00539311832579048	-0.00102579414907905	0.00753903059535437
-0.00535160447757207	-0.00102811622484988	0.00755560624466449
-0.00531030264697002	-0.00103045489663592	0.00757257097418073
-0.00526980522074853	-0.00103270395973173	0.00758956627342365
-0.00522844503322174	-0.00103499487028436	0.00760706588020105
-0.00517725107902708	-0.00103775179666615	0.00762686049591508
-0.00512209644033463	-0.00104070095899821	0.00764777618076972
-0.00507096080900645	-0.00104359076879731	0.0076685252948831
-0.00502042782157718	-0.00104650115756773	0.00768957640653526
-0.00496434465795005	-0.0010495090756656	0.00771162182978111
-0.00491072105765952	-0.00105245482430596	0.00773360250380448
-0.00485539231211459	-0.00105546366398975	0.00775612198248698
-0.00480633417372427	-0.00105832638626482	0.00777803776524006
-0.0047882172267546	-0.0010604409084949	0.0077958844908659
-0.00478536456520506	-0.00106219166167034	0.00781182428546264
-0.00478906228037773	-0.00106375129458864	0.00782712412884661
-0.00480014130725039	-0.00106512854667536	0.00784159294713038
-0.00481330411821573	-0.00106652939814138	0.00785580607804733
-0.00482948618139471	-0.00106785823536141	0.00786974408371748
-0.00485181303950606	-0.00106905550954694	0.00788292423062033
-0.0048767454925502	-0.001070161023512	0.00789589764686504
-0.00489677089497864	-0.001071181419643	0.00791000537877071
-0.00491625735935869	-0.00107211773099485	0.00792442885786011
-0.00493679000913148	-0.00107304339895213	0.00793869899012733
-0.00495836442868118	-0.00107391185306595	0.00795289957915091
