STx	STy	STz
-0.0560061034399473	-0.0173103228112107	0.0367119750642116
-0.0559994721872998	-0.0175332442958095	0.0367265336408412
-0.0559827625450023	-0.0178637974979208	0.0367414828391615
-0.0559219724526003	-0.0187089049947367	0.036758474504944
-0.0558389929856608	-0.0198113615513863	0.0367764399106495
-0.0557443868250794	-0.0210093525144122	0.0367948382619026
-0.0556383066503563	-0.0223303131625253	0.0368136747291518
-0.0555313227190318	-0.0237227772388599	0.0368324741672803
-0.0554193194777407	-0.0251687918579144	0.0368513919731267
-0.055298748031751	-0.0267277759415817	0.0368706067116581
-0.0551727737873831	-0.0283203032859719	0.0368899339747735
-0.0550448008528728	-0.0297413033490979	0.0369091040450223
-0.0549132249572075	-0.0311126493858334	0.036928252308177
-0.0547806216249309	-0.0325131690079407	0.0369473126220633
-0.0546451375700689	-0.0339210193568689	0.0369663453480778
-0.0545006757696664	-0.0353529395506874	0.0369856128913546
-0.0543535422604581	-0.0368193088054848	0.0370048513242623
-0.0542020028129331	-0.0382677534139292	0.0370240960454308
-0.0540508429532331	-0.0397520164326668	0.0370431746661969
-0.0539152810968586	-0.0414073070082482	0.0370615248634522
-0.0537857333497475	-0.0431315375691577	0.0370794817485725
-0.0536576688901277	-0.0449238384898268	0.0370972369993181
-0.0535311400685453	-0.0467390399658502	0.0371147506674184
-0.0534015136012464	-0.0484255738978059	0.0371321068803762
-0.053270797711521	-0.0500864876677368	0.0371492914643864
-0.0531408201297787	-0.0517137738654622	0.0371662136807089
-0.0530102196558237	-0.053340579219864	0.0371829547527935
-0.0528775536324164	-0.0551630121274677	0.0371997216135058
-0.0527438112499464	-0.0570522907468338	0.0372163687990503
-0.0526074923827239	-0.0588267066870933	0.0372328272373447
-0.0524699935961827	-0.0605655125003609	0.0372490863303391
-0.0523353966424515	-0.0624150579492073	0.0372650590781873
-0.0522000161127454	-0.064187760983218	0.0372807736294121
-0.0520646773903393	-0.0659794398280674	0.0372962633118688
-0.0519270907114031	-0.0676053918448781	0.0373114885846948
-0.0517786321174907	-0.0684931145052109	0.0373264151873193
-0.0516246984926329	-0.0690067541303683	0.037341065787626
-0.0514701921970316	-0.0693477334335014	0.0373553396005298
-0.0513134787972042	-0.0694977079772164	0.0373693120061633
-0.0511528571279056	-0.0695818162961407	0.0373831985142472
-0.0509913748584111	-0.0695766370544449	0.0373967959839933
-0.0508271629440084	-0.0694103156926575	0.0374101363526092
-0.050663620400032	-0.069163911653706	0.0374231006550092
-0.0505115680513047	-0.0690073006497869	0.0374352221845972
-0.0503644875434286	-0.0688421984465855	0.0374467754990198
-0.0502166353374785	-0.0686346605105824	0.0374580857100819
-0.050070171250891	-0.068384008213733	0.0374689998679735
-0.0499267450102066	-0.0680280571270882	0.037479292361872
-0.049783098864988	-0.0676110808224771	0.0374892470080829
-0.0496432698149585	-0.067153566557274	0.0374986512726367
-0.0495019610864012	-0.066658135553481	0.0375078275284815
-0.0493445015572863	-0.0661573856962466	0.037517763236373
-0.0491813245427024	-0.0656409080464391	0.0375277866196363
-0.0490141179637266	-0.0650747857893228	0.0375376105710024
-0.0488459897357391	-0.0644867971500622	0.0375471781370052
-0.0486889932208558	-0.0639344044690132	0.0375560589740016
-0.0485353618496083	-0.0633697524111281	0.0375644407988313
-0.0483851163787862	-0.0628105054522093	0.0375724245568989
-0.0482363939915807	-0.0622268099451264	0.0375799185161568
-0.0480761263143949	-0.0614891385239435	0.0375869600756821
-0.0479129877563641	-0.0606819448648187	0.0375935085719669
-0.0477596899207525	-0.0599075649328843	0.0375992234292062
-0.0476106288487189	-0.0591251674376308	0.0376043052835522
-0.0474552460240499	-0.0582677198141432	0.0376093066651946
-0.0473070154304754	-0.0574284330145881	0.0376136607413452
-0.0471589875517426	-0.0565558217356131	0.0376174574439704
-0.0470245066232099	-0.0557467200621789	0.0376203401819571
-0.0469445992358564	-0.0552977036071558	0.0376209721125899
-0.0468930246191576	-0.0550211559844721	0.0376201167689548
-0.0468563093702712	-0.0548119821210976	0.0376186823979181
-0.0468349561044474	-0.0546813606251192	0.0376161547281598
-0.0468179246797778	-0.0545681389723409	0.0376120994291438
-0.0468087315720041	-0.0544822069325229	0.0376072628410717
-0.0468120568221824	-0.0544618662890643	0.0375998732176729
-0.0468232195025821	-0.0544640647744815	0.0375918482214617
-0.0468345439378743	-0.0543948584185521	0.0375874957663216
-0.0468502520214428	-0.0543096639328607	0.037583029085007
-0.0468697437488625	-0.0542311586588482	0.0375812491439083
-0.0468942806145849	-0.0541582498618733	0.0375784315264538
-0.0469298913596603	-0.0541208411790742	0.0375626387898671
-0.0469710073309036	-0.0541004107157312	0.0375428181630138
-0.0470181566136879	-0.054083952448523	0.0375212434288595
-0.0470680864745566	-0.0540752128760216	0.0374987946184929
-0.0471096815597437	-0.0540714333483097	0.0374899932565091
-0.047149660045094	-0.0540693605056542	0.0374886136521493
-0.0471920380691241	-0.0540837224416168	0.0374670571574857
-0.0472359866538657	-0.0540995668167084	0.037444790154575
-0.047282948703223	-0.0540808550126659	0.037464751233555
-0.0473329690447068	-0.0540564584470211	0.0374851758755407
-0.0473843459885059	-0.054018932655287	0.0375264079090307
-0.0474388363868461	-0.0539837110302477	0.0375531583327759
-0.0475011173767858	-0.0540213012936169	0.0374465743469683
-0.04756813589426	-0.054086534914759	0.0372868676294025
-0.0476378713873786	-0.0541210722438471	0.0371200131341591
-0.0477106506800644	-0.0541498239118768	0.0369423340231681
-0.047785907508854	-0.0542158870475358	0.0367906381367562
-0.0478632454255128	-0.0542631234480752	0.0366617214226208
-0.0479435811888362	-0.0543210861217916	0.0365012929833545
-0.0480256168214406	-0.054333959549883	0.0363665378732434
-0.0481062371467923	-0.0541269965567008	0.0363527078391554
-0.0481874131504854	-0.0538109575865277	0.0363734671215938
-0.0482694089511223	-0.0534528109366861	0.0365547327680838
-0.0483526730133218	-0.053042817778676	0.0367655140782152
-0.0484393688145385	-0.0526083573989832	0.0366288447120274
-0.0485278992700145	-0.0521523816339572	0.0364568102182199
-0.0486181943781905	-0.0516505035026586	0.0362270441930719
-0.0487097266490208	-0.0511339252333402	0.0360740606900891
-0.0487998616662656	-0.0506791665965446	0.0366613042649846
-0.0488901977841228	-0.0502410351700099	0.0376052852165337
-0.0489827005295117	-0.0497935490521585	0.0382626748153721
-0.0490764573267864	-0.0493428122638382	0.03897546433528
-0.049170125693632	-0.0488772051522271	0.0404254512989433
-0.0492654845102974	-0.0483986631695224	0.0418774015986167
-0.0493610214841409	-0.0479245493876144	0.0436182993662925
-0.0494589622488535	-0.0474396774795727	0.0450583291778834
-0.0495657065024133	-0.0469090081750717	0.0441157013368679
-0.0496767633499486	-0.0463607550433236	0.0420839877634874
-0.0497912563649021	-0.0457903731232217	0.0401567226403954
-0.0499079887121419	-0.0452147705818843	0.0379176480832263
-0.0500221070406226	-0.0446858969416288	0.034931764976989
-0.0501366936459472	-0.0441669957771568	0.0319578657262018
