Fx	Fy	Fz
0.0169	-0.01	0
0	-0.0098	0
-0	0.0004	0.0098
0	0.0002	0
0.0169	0	0
0.0084	-0.0049	-0.0196
0.0084	-0.0149	0
0.0084	-0.0047	0.0098
0	-0.0098	0.0098
0.0084	0.0053	0.0098
-0	0.0002	0
-0	-0.0096	0.0098
0	0	0.0098
0.0084	-0.0047	0.0098
0.0169	0.0002	0.0098
0.0169	-0.0096	0
0.0084	-0.0044	0.0293
0	0	-0.0098
-0.0084	-0.0049	0.0098
0.0169	0.0002	0.0098
-0.0084	-0.0047	0.0196
0.0084	-0.0047	0.0098
0.0169	0	0.0098
0.0169	0.0002	0
0.0253	0.0047	-0.0098
0	0.0002	0.0196
0.0084	-0.0047	0.0098
0.0084	0.0051	0
-0	-0.0096	0.0098
0.0169	0.0102	0.0098
-0	-0.0198	0
0.0084	-0.0049	0
-0	-0.0198	0
0.0084	-0.0147	0
0.0084	-0.0047	0.0098
0.0169	-0.0093	0.0196
0.0169	0	0.0293
-0.0169	-0.0198	0
0.0084	0.0053	0.0098
0.0084	0.0053	0.0098
0	0.0002	0.0196
0.0084	-0.0047	0.0098
0.0084	0.0053	-0.0098
0.0084	0.0053	0.0098
0.0084	0.0151	0
-0	-0.0098	0
0.0084	-0.0047	0.0098
-0	0.0004	0.0098
-0	-0.0098	0
-0	-0.0096	0.0098
0.0084	-0.0144	0.0098
0	0.0102	0.0196
0.0084	-0.0047	0.0098
0.0084	-0.0047	0.0196
0.0084	-0.0049	-0.0098
0.0084	-0.0047	0.0196
0.0084	-0.0149	0.0098
0.0084	-0.0049	0
0.0084	-0.0149	0
0.0084	-0.0047	0.0098
0.0169	-0.0096	0.0196
0.0084	0.0056	0.0196
0.0084	-0.0047	0
0.0084	-0.0047	0.0098
-0	0.0002	0
0.0084	0.0053	0.0098
0.0084	0.0053	0
0.0084	-0.0047	0.0098
-0	-0.0098	0
-0	-0.0096	0
-0	-0.0098	0
-0	0.0004	0.0098
0.0169	0	0
0.0084	0.0053	0.0098
0.0084	-0.0047	0.0098
-0.0084	-0.0147	0
0.0084	-0.0047	0.0098
0.0084	-0.0147	0
0.0084	-0.0049	0
-0	-0.0196	0
-0.0084	-0.0044	0.0196
0	0.0002	0.0098
-0	-0.0096	0.0098
-0	-0.0098	0
0.0084	-0.0044	0.0196
0.0084	-0.0049	-0.0098
0.0084	-0.0047	0.0098
0.0084	0.0053	0.0196
0.0084	-0.0047	0.0196
-0	-0.0096	0.0098
0.0084	0.0053	0.0098
0.0084	0.0056	0.0098
0.0084	-0.0047	0.0098
0.0084	-0.0047	0.0098
-0	-0.0096	0.0098
-0	0.0002	0
-0.0169	-0.0193	0.0098
0.0084	-0.0144	0.0098
0	0.0102	0.0098
0.0084	0.0051	-0.0098
0.0084	-0.0049	0.0098
-0.0084	0.0051	0
0.0084	0.0053	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0047	0.0098
0.0084	0.0051	0.0098
-0.0084	-0.0047	0.0098
-0	-0.0096	0.0098
0.0084	0.0053	0.0098
0.0169	-0.0093	0.0098
0.0169	-0.0098	0
-0	-0.0096	0.0098
0.0084	-0.0047	0.0098
0.0084	0.0053	0.0098
0.0084	0.0053	0
0.0084	-0.0047	0.0098
0.0084	-0.0047	0.0098
0.0084	-0.0047	0.0098
-0	-0.0096	0.0098
0.0084	-0.0047	0.0196
0.0084	-0.0047	0
-0.0084	-0.0047	0.0098
-0	0.0004	0.0098
-0	-0.0098	0.0098
0.0084	-0.0049	0
0.0169	0.0004	0.0098
0.0084	-0.0044	0
0.0084	-0.0044	0.0196
-0	-0.0098	0
0.0084	-0.0047	0.0098
-0	-0.0196	0.0098
0.0084	-0.0047	0.0098
-0.0084	-0.0049	0
-0	0.0007	0.0196
0.0084	-0.0047	0.0098
0.0084	-0.0044	0.0098
0.0169	0	0.0098
0.0084	-0.0049	0.0098
-0.0084	-0.0147	0
0.0084	0.0049	0
0.0084	-0.0047	0
0.0084	-0.0047	0.0098
-0	-0.0096	0.0098
0.0084	-0.0049	0
-0	-0.0096	0.0098
-0.0084	0.0051	0
0	0.0002	0.0098
-0	-0.0096	0.0098
0	0.0002	0.0098
0.0169	0.0104	0.0098
0.0084	-0.0047	0.0098
-0	-0.0096	0.0196
0.0084	-0.0047	0.0196
-0.0084	0.0051	0
0.0084	-0.0144	0.0098
-0	0.0102	-0.0098
0.0084	0.0051	-0.0098
-0	0.0004	0.0098
0.0084	-0.0049	0
0	0.0002	0.0098
-0	0.0002	0
0	0	0
0.0084	-0.0047	0
0.0084	-0.0149	0.0098
0.0084	-0.0047	0.0098
-0.0084	0.0049	0.0098
0	0.01	-0.0098
-0.0084	-0.0049	0.0098
0	0.0002	0.0196
0	0.0007	0.0391
0.0084	-0.0049	0
0.0084	-0.0047	0.0098
0.0084	-0.0149	0
0.0084	-0.0047	0.0098
0.0084	-0.0049	-0.0098
0	0.0002	0
0.0084	0.0149	0
0.0084	-0.0047	0.0098
0.0084	-0.0047	0
0.0169	-0.0096	0.0196
-0.0084	-0.0147	0.0098
-0	-0.0295	0.0098
0	0	0
0.0084	-0.0047	0.0098
0.0084	-0.0049	0.0098
-0	-0.0298	-0.0098
-0	-0.0198	0.0098
-0	0.0004	0.0098
-0	-0.0098	0
0.0084	-0.0047	0.0098
0.0084	-0.0147	0
-0	0.0004	0.0098
0	0.0002	0.0098
0.0084	-0.0049	0
0	0.0002	0.0098
0.0084	-0.0049	0
-0.0084	0.0149	0
0.0084	-0.0049	-0.0098
-0	-0.0096	0.0098
-0	-0.0096	0.0098
0.0169	-0.0096	0.0196
-0	-0.0196	0.0098
-0.0084	-0.0049	0
0.0169	0.01	0
0.0084	-0.0047	0.0098
-0.0084	-0.0049	0
0.0084	0.0053	0.0293
-0	-0.0098	0
0.0084	-0.0047	0.0098
0.0084	-0.0144	0.0098
0.0084	-0.0044	0.0098
0.0169	-0.0098	0
-0	-0.0098	0
0.0084	-0.0047	0.0196
-0	-0.0096	0.0098
0.0169	0.0004	0.0196
0.0084	-0.0047	0.0196
0	-0.01	0
0.0084	-0.0049	0
-0.0084	-0.0049	0
-0	-0.0096	0.0098
0.0084	-0.0049	-0.0098
0.0084	-0.0047	0.0098
0	0	0
0.0084	-0.0047	0.0098
-0	-0.0098	0
-0.0084	-0.0049	0.0098
-0.0084	-0.0049	0
0.0084	-0.0149	0.0196
-0	-0.0098	0
0.0084	-0.0047	0.0098
0.0084	0.0053	0.0196
-0.0084	0.0051	0.0098
0.0169	-0.0098	0.0098
0.0084	-0.0051	0
0.0084	-0.0147	0.0098
-0	-0.0098	0.0098
0.0084	-0.0049	0
0.0084	-0.0047	0
-0.0084	-0.0144	0.0098
0.0084	-0.0047	0.0098
0.0084	-0.0044	0.0196
-0.0084	0.0053	0
-0.0084	0.0051	0
0.0084	-0.0149	0
0.0084	-0.0149	0.0098
0.0084	-0.0049	0
0.0084	0.0051	0
0.0084	-0.0049	0.0098
0.0084	-0.0149	0
0.0084	-0.0049	0
0	-0.0002	-0.0098
0.0084	-0.0051	0
0.0084	-0.0049	0.0098
-0	-0.0096	0.0098
0.0084	-0.0049	0
0.0084	-0.0049	0
0.0169	-0.02	0.0098
0	0.0002	0.0098
0.0084	0.0053	0.0098
0	-0.01	0
0.0084	0.0151	0.0098
0.0084	-0.0147	0.0098
0.0084	-0.0049	0
0.0084	-0.0049	-0.0098
0.0169	-0.0098	0
0.0084	-0.0151	-0.0098
0.0169	-0.01	-0.0098
0	0.0002	0.0098
0	0.01	0
-0	0.0004	0.0098
0.0084	-0.0147	0.0098
0.0084	-0.0151	-0.0098
0.0084	-0.0049	0
0.0169	-0.0002	-0.0098
-0	-0.0098	0
-0.0084	-0.0049	0
0.0084	-0.0149	0.0098
0	0.01	0
0	0.0002	0.0098
0.0084	0.0049	-0.0098
0.0084	-0.0049	0
0.0253	-0.0149	0
0.0084	0.0049	0
0.0084	-0.0151	-0.0098
0.0169	0	0
0.0169	-0.0102	-0.0098
0.0084	-0.0149	-0.0098
0.0084	-0.0051	-0.0098
0.0084	-0.0049	-0.0098
0.0084	-0.0053	0
0.0084	-0.0151	0.0098
0.0169	0	0
0.0169	0.0102	0
0.0169	-0.01	0
0.0169	-0.0002	-0.0098
0.0169	0	0
0	-0.0098	0.0098
0.0084	-0.0249	-0.0098
0.0084	-0.0051	0
0.0084	-0.0051	-0.0098
0	0	-0.0098
0	0.01	0
0.0169	-0.0098	0.0098
0.0338	0.0102	0.0293
0	0	0
0.0084	-0.0149	0.0098
0	-0.0098	0
0.0084	0.0049	0
0.0169	-0.0096	0.0196
0	0	0
0.0084	-0.0051	0
0	-0.01	0.0098
0.0084	0.0049	0.0098
0	0	0.0098
0	0	0
0.0084	-0.0051	0
0	0	0
0.0169	-0.01	0
-0	-0.0198	-0.0098
0	0	0
0.0169	-0.01	0
0.0084	-0.0051	0
0.0169	-0.0102	-0.0098
0.0084	-0.0147	0.0098
0.0084	-0.0149	0
0	0	0
-0.0084	-0.0149	0
0.0084	-0.0049	-0.0098
0	0	0
0	0.01	0
0.0084	-0.0149	0
0.0169	0.01	0.0098
0.0084	-0.0051	0
0	-0.01	0
-0.0084	-0.0049	0
0	0	0
0.0084	-0.0147	0.0196
0.0084	-0.0047	0
0.0084	-0.0049	0
0.0169	0.0102	0.0196
0	0.0002	0.0098
0.0169	0	0
0.0169	0.0098	0
0	-0.01	0
0	-0.01	0
0	-0.01	-0.0098
0.0084	-0.0051	0.0098
0.0084	0.0049	0.0098
0	0.0102	0.0098
0.0084	-0.0049	0.0098
0	-0.01	0
0.0084	-0.0151	-0.0098
-0	-0.02	-0.0098
0.0084	0.0051	0.0098
0.0084	-0.0151	-0.0098
0.0084	-0.0049	0
0.0084	-0.0247	0.0098
0	-0.0102	0
0.0084	-0.0147	0.0098
0	0.0002	0.0098
0	0.01	0
0	0	0
0	-0.01	0
0.0084	-0.0047	0.0196
0.0084	-0.0151	-0.0098
0.0084	-0.0049	0
0.0084	-0.0051	-0.0098
0.0084	-0.0049	0
-0	-0.0098	0.0098
0.0084	-0.0047	0
0.0084	-0.0151	-0.0098
0.0084	-0.0251	-0.0098
0.0169	0	0.0098
0.0084	-0.0149	0
0.0084	0.0049	0
0.0084	0.0049	0
0.0084	-0.0053	-0.0196
0.0169	0	0
0.0084	-0.0049	0
0.0169	-0.0002	-0.0196
0	0.0002	0.0098
0.0169	-0.01	-0.0098
0	-0.0002	-0.0098
0.0084	-0.0049	-0.0098
0	0.01	0
0.0169	-0.0098	0.0098
-0.0169	0	0
0.0084	-0.0047	0.0098
0.0084	-0.0144	0.0196
0	0	0
0.0084	0.0049	0
0.0169	0.0002	0.0098
0.0084	-0.0151	0
-0.0084	0.0049	0
0	0.01	0
0	0.0004	0.0196
0.0169	-0.0198	0.0098
0	0	0
0	0.0098	0
0.0169	0.0002	0.0098
-0	-0.0098	0
0.0169	-0.0098	0
0.0169	0.01	0.0098
0.0084	-0.0049	0
0	0	0.0196
0	0.0002	0.0098
0	-0.01	0
0.0169	0	0.0098
0.0084	-0.0149	0
0.0084	-0.0149	0
0.0084	-0.0249	0
0.0084	-0.0049	0.0098
0	0	0
0.0084	0.0053	0.0098
0	0	0
0	-0.0102	0
0.0084	-0.0149	0.0098
0.0169	0.0002	0.0098
0.0084	-0.0047	0.0196
0.0084	-0.0049	0.0098
0	-0.01	0
0.0084	0.0051	0.0098
0.0169	0.0002	0
0.0084	-0.0047	0
0.0084	0.0047	-0.0098
0.0084	0.0051	-0.0098
0.0169	-0.0098	0.0098
-0	-0.02	0
0.0084	0.0053	0.0196
0	0	0.0098
0.0084	-0.0149	0
0.0084	-0.0049	-0.0098
0.0169	-0.0002	-0.0098
-0.0084	-0.0049	0
0.0084	-0.0047	0.0196
0.0084	-0.0049	0
0	0	0.0098
0.0084	-0.0149	-0.0098
0	0.0002	0
0.0084	-0.0047	0.0098
0	0	0.0098
0	0.0002	0.0196
0.0084	-0.0149	0.0098
0	-0.01	0
0.0169	-0.0098	0
0.0169	0.0098	-0.0098
0.0084	-0.0047	0.0098
-0	-0.0096	-0.0098
-0	-0	-0.0098
-0.0084	-0.0147	0.0098
-0	-0.0096	0.0098
0.0169	0.0002	0.0196
0.0084	0.0051	0.0098
0.0084	-0.0049	0.0098
0.0084	-0.0049	0
0.0084	-0.0044	0.0196
-0	-0.0198	0
0.0084	-0.0149	0
0.0084	-0.0149	-0.0098
-0.0084	-0.0047	0.0098
0.0084	0.0049	0
0.0084	-0.0049	0
0.0084	-0.0044	0.0196
0.0084	-0.0147	0.0196
-0	-0.0198	0.0098
0.0084	-0.0249	0
0.0169	0	0
0.0084	-0.0049	0
0.0084	-0.0049	0.0098
0	0	-0.0098
0	0	0
0.0084	0.0151	0.0098
-0.0169	-0.0096	0.0098
-0	-0.0098	0
0.0084	-0.0049	0
0.0084	-0.0147	0.0098
0.0169	-0.0098	0.0098
0.0169	-0.0096	0.0098
-0	-0.0098	0.0098
0	0.0102	0.0098
0.0084	-0.0049	0
0	0.0002	0.0098
0.0084	-0.0047	0.0098
0.0084	-0.0147	-0.0098
-0	-0.0096	0.0098
0.0084	-0.0049	0
0	0.0102	0.0098
-0	0.0004	0.0196
0.0084	-0.0047	0.0098
0.0084	-0.0044	0.0196
-0	-0.0093	0.0098
-0	-0.0096	0.0098
0	0.0002	0.0196
0	0.01	0
0.0084	-0.0147	0.0098
-0.0084	-0.0249	-0.0098
0.0084	-0.0147	0.0196
0.0084	-0.0047	0.0196
0.0169	0.0102	0.0098
0.0084	-0.0149	0
0	0.0002	0.0098
0.0169	0	0
-0	-0.0096	0.0098
-0	-0.0096	0.0098
0.0084	-0.0044	0.0196
0.0084	-0.0049	0
0.0084	-0.0249	0
-0.0084	-0.0047	0.0098
0.0169	0	0
0.0084	0.0051	-0.0098
0.0169	-0.0096	0.0098
0.0169	-0.0196	0.0098
0.0169	0.0002	0
-0	-0.0096	0.0196
0	-0.01	0
0	0.0002	0.0098
0.0084	0.0053	0.0196
-0.0084	-0.0047	0.0098
0.0084	-0.0047	0.0293
0.0084	-0.0047	0.0098
0.0084	-0.0049	0
0.0084	-0.0047	0.0098
-0.0084	0.0053	0.0098
0.0169	0.0002	0.0098
-0	0.0004	0.0098
0.0084	0.0053	0.0098
0.0084	-0.0049	0
0.0084	-0.0047	0.0098
0.0084	-0.0047	0.0098
0	0.0002	0.0098
0.0084	-0.0047	0.0098
0.0084	-0.0044	0.0098
0.0084	-0.0047	0.0196
0.0084	0.0053	0.0098
-0	0.0004	0.0098
0.0084	-0.0044	0.0196
0.0084	-0.0044	0.0196
0.0084	-0.0047	0.0196
0.0084	-0.0147	0
-0	0.0004	0.0098
0.0084	-0.0047	0.0098
-0	-0.0295	0.0098
0.0084	-0.0049	0
-0	0.0004	0.0098
0.0084	0.0056	0.0098
-0	0.0004	0.0098
0.0084	-0.0044	0.0196
0.0084	-0.0044	0.0098
-0	-0.0098	0
-0	-0.0098	0
0.0084	-0.0049	0
0	0.0002	0.0098
0.0084	-0.0047	0.0098
0.0084	-0.0144	0.0098
-0	-0.0098	-0.0098
-0	-0.0096	0.0196
0.0084	-0.0047	0.0098
0.0169	0.0002	0
-0	-0.0193	0.0196
0.0084	-0.0047	0.0098
-0.0084	-0.0144	0
-0.0084	-0.0047	0.0098
-0.0084	-0.0047	0.0196
0.0084	0.0053	0.0098
0.0169	-0.0198	0.0098
0.0169	0.0002	0.0098
-0	0.0004	0.0098
0.0084	-0.0047	0.0098
-0	0.0004	0.0098
0.0084	-0.0044	0.0196
0.0169	-0.0096	0.0196
-0	-0.0096	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0044	0.0196
0.0084	-0.0044	0.0196
0.0253	0.0051	0.0098
0.0084	-0.0144	0.0098
0.0084	0.0053	0.0098
0.0084	0.0053	0
0.0084	0.0053	0.0098
0.0084	-0.0047	0.0098
-0	-0.0098	0
-0	-0.0098	0
-0	-0.0096	0.0098
-0	-0.0096	0.0098
0.0084	-0.0144	0.0196
0.0084	-0.0147	0.0098
0	0.0004	0.0293
0.0084	-0.0047	0
0.0084	-0.0051	-0.0196
0.0084	-0.0049	-0.0098
-0	-0.0098	0
0.0084	0.0051	0
-0	-0.0096	0
0.0084	0.0053	0.0196
-0	-0.0096	0.0098
0.0084	-0.0051	-0.0196
0.0169	-0.0096	0.0098
0.0169	0.0002	0.0098
0.0084	-0.0049	0
0	0	0
0.0169	0	0
-0	-0.0098	0
0.0169	-0.0096	0.0098
0.0169	0.0004	0
0.0084	-0.0051	-0.0098
0.0084	-0.0049	0
0.0084	-0.0144	0.0196
0	0.0102	0.0196
0.0253	0.0053	0.0098
0.0084	-0.0049	0.0098
0.0084	-0.0044	0.0196
0	0	0
0.0084	-0.0049	0.0098
-0.0084	-0.0149	0
0.0169	0.0002	0
0.0084	0.0051	0
0.0084	-0.0047	0.0098
0.0084	-0.0049	0
-0	0.0004	0.0098
0.0169	-0.0096	0.0098
0.0084	-0.0049	0
0.0169	0.0002	0.0098
0.0084	-0.0049	0
-0	0.0002	0
0.0084	0.0051	0
0.0169	-0.0298	0.0098
0.0084	-0.0147	0
0.0084	-0.0047	0.0098
0.0084	-0.0049	0.0098
-0	-0.0096	0.0098
0	0.0102	0.0098
0.0084	-0.0147	0.0196
-0.0084	-0.0047	0.0196
0	-0.0098	0.0098
0.0084	-0.0047	0.0196
0.0169	0	0
0	-0.0098	0.0098
0.0084	0.0053	0.0098
0.0169	-0.0196	0
0.0084	0.0051	0
0.0084	-0.0047	0.0098
0.0084	0.0053	0.0098
-0.0084	-0.0047	0.0196
0.0084	-0.0144	0.0098
0.0084	-0.0049	0
0.0169	-0.0198	0
0.0084	-0.0049	-0.0098
0.0084	0.0049	0
0.0084	-0.0049	0
0.0084	0.0151	0.0098
0.0169	0.0004	0.0196
0.0084	-0.0047	0.0098
0.0169	-0.0098	0.0098
0	0.0002	0.0098
0.0084	-0.0247	0
0	0	0.0098
0.0084	-0.0049	0
-0	-0.0198	0
0.0084	-0.0047	0.0098
0.0253	0.0049	0
0	0.0002	0.0098
0.0253	-0.0049	0
-0	-0.0098	0
-0	-0.0098	0
0.0084	-0.0049	0
0.0084	0.0051	0
0.0084	-0.0049	0.0098
-0.0084	-0.0044	0.0196
-0	-0.0098	0
0	0.0102	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0047	0.0098
0.0084	0.0049	-0.0098
0.0084	-0.0049	0.0098
-0	-0.0096	0.0098
0.0084	-0.0049	0
0.0169	0.0002	0.0098
0.0084	0.0053	0.0098
0.0084	-0.0049	0
0.0084	-0.0149	0
0	0	0
0.0084	-0.0049	0
0.0169	0	0.0098
0	-0.01	-0.0098
-0	0.0002	0
-0	0.0002	0.0098
0.0084	-0.0047	0.0098
0.0084	-0.0047	0.0098
0.0084	-0.0044	0.0098
0.0169	-0.0096	0.0098
0.0084	-0.0047	0.0098
0.0084	-0.0049	0
0.0084	-0.0149	-0.0098
0.0169	-0.01	0.0098
0.0169	0.0002	0
0.0084	-0.0147	0.0098
0.0084	-0.0049	-0.0098
0	0	0
-0	0.0004	0.0098
0.0084	-0.0047	0
0.0084	-0.0049	0.0098
0.0084	-0.0047	0.0098
0	0	0.0098
0.0169	0.0102	0.0098
0.0084	-0.0247	0.0098
0.0169	0.0102	0.0098
0.0084	-0.0049	0.0098
0	0	0
0	-0.01	0
0.0169	0	0.0098
0.0169	0	0
0	0	0
0	0	0
0	-0.01	0
0	-0.01	0.0098
0.0084	-0.0051	0
-0.0084	-0.0247	0
0	-0.01	0
0	0.0002	0.0098
0	-0.01	0
0.0084	0.0049	0
0	0	-0.0098
0.0169	-0.01	0
0.0084	-0.0049	0
0.0084	-0.0051	0
0.0084	-0.0049	0
-0	-0.0098	0
0	0	0
0	-0.01	0
0.0084	-0.0051	0.0098
-0.0084	0.0053	0.0098
0.0084	-0.0149	-0.0098
0	0	0
-0.0084	-0.0051	0
0.0169	-0.0098	0.0098
0	0	0
0.0084	-0.0051	-0.0098
-0.0084	-0.0047	0.0098
0	0	0
0.0084	-0.0049	0.0098
0.0084	-0.0051	0
0	0.0002	0.0098
0	0.0102	0.0098
-0.0084	-0.0149	0
0.0084	-0.0149	0
0	0.01	0.0098
0	0	0.0098
0.0084	-0.0149	0
0.0084	0.0049	0.0098
0.0084	-0.0049	0.0098
0.0169	0	0
0.0084	-0.0149	0
0	0	0.0098
0	0	0
0	0	0
0	0	0
0.0084	-0.0047	0.0098
0.0169	-0.01	0
0.0169	0	0
0.0084	-0.0049	0
0.0169	0.0002	0.0098
0	0	0
0.0084	-0.0149	-0.0098
0.0084	-0.0051	0
0	0	-0.0098
0	-0.01	-0.0098
0.0169	-0.0102	-0.0098
0.0084	-0.0147	0.0098
0.0084	-0.0049	0
0.0169	0	0
0.0084	-0.0051	-0.0098
0.0169	0	0
0	-0.01	0
0.0084	-0.0047	0.0196
0.0169	0	0.0196
0.0084	-0.0051	0
0.0084	-0.0053	-0.0098
0.0169	-0.0102	-0.0098
0	0	0
0.0084	-0.0151	0
0.0084	-0.0051	0
0	-0.0102	0
0	-0.02	0.0098
0.0084	-0.0049	0
0.0084	-0.0051	0
0	-0.0098	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0151	0
0.0084	-0.0051	-0.0098
0.0084	-0.0049	0
0	0.0004	0.0293
-0	-0.0198	0
0.0084	-0.0051	0.0098
0.0084	-0.0049	0
0.0084	-0.0047	0.0196
0	-0.01	0
0.0169	0	0
0.0169	-0.01	0
0	-0.0002	-0.0098
0.0169	0.0002	0
0	0.0002	0.0196
0.0084	-0.0049	0
0.0084	-0.0053	-0.0098
0.0084	-0.0149	-0.0098
0.0084	-0.0151	-0.0098
0.0169	0.0096	-0.0098
0.0169	0	0
0.0169	0.0002	0.0098
-0	-0.0098	0
0.0084	-0.0049	0.0098
0.0169	-0.01	0.0098
0	0	0
0.0169	0	0
0.0169	0	0
-0.0084	-0.0049	0.0196
0.0084	-0.0053	-0.0098
0.0084	-0.0149	0
0	0.0002	0.0098
0	-0.01	0
0	0.0102	0.0098
0.0084	-0.0051	-0.0098
0.0084	-0.0149	-0.0098
0.0084	-0.0049	0
-0	-0.0098	0
0	0	0
0.0169	0	-0.0098
0.0169	-0.0098	0
0.0084	-0.0051	0.0098
0.0169	0.0002	0.0098
0.0084	-0.0047	0.0196
0.0084	-0.0247	0.0098
0.0169	0	0
0.0169	-0.01	0
0.0084	-0.0051	0
0	0	0
0.0084	0.0049	0
0	0	0
0.0084	-0.0047	0.0098
0.0084	-0.0149	0
0.0169	0	0
0	0.0002	0.0098
0.0169	0	0
0.0084	-0.0049	0
0.0084	-0.0247	0.0098
0.0084	-0.0051	0
0.0084	-0.0151	-0.0098
0.0084	-0.0047	0.0196
0.0084	-0.0049	0
0.0084	-0.0049	0
-0	-0.0098	-0.0098
-0.0084	-0.0047	0.0098
0.0084	-0.0149	0
0.0338	0.0098	0
0	0	0
0	0	0
0	0.0002	0.0098
-0.0084	-0.0049	0
0	-0.01	0
0.0084	-0.0051	0
0.0084	-0.0049	0
0	0	0.0098
0.0169	-0.0198	0
0.0169	-0.0102	-0.0098
0.0084	-0.0149	0
0.0084	-0.0051	-0.0098
0.0084	-0.0049	0
-0	-0.0098	0
0	0	-0.0098
0.0084	-0.0049	-0.0098
0	-0.0098	0
0	0	0.0098
0.0084	-0.0049	0.0098
0.0084	-0.0049	0
0.0084	-0.0149	0
0.0169	0.01	0
0.0169	0	0
0.0084	-0.0049	0
0.0084	-0.0047	0.0098
0.0169	-0.0098	0
0.0084	-0.0144	0.0196
0.0084	-0.0051	-0.0196
0.0338	-0.0122	-0.0293
0.0169	-0.0016	-0.0391
0.0169	-0.0116	-0.0293
0.0084	-0.0067	-0.0391
0	-0.0004	-0.0098
0.0169	-0.0098	0
0.0253	-0.0044	0.0098
0.0084	-0.0031	0.0293
-0	0.002	0.0391
-0.0084	0.0071	0.0391
-0.0084	0.0073	0.0587
-0	-0.0078	0.0489
0	-0.0084	0.0391
-0.0084	0.0156	0.0196
0.0084	0.0058	0.0293
0.0084	-0.0151	-0.0098
0.0169	-0.0202	0
0.0169	-0.0011	-0.0293
-0.0084	0.0036	-0.0391
0.0084	-0.006	-0.0293
0.0253	-0.0058	-0.0196
0.0169	-0.0202	-0.0098
0.0084	-0.0147	0.0098
0.0084	-0.004	0.0098
-0	-0.0091	0.0196
0.0084	-0.0036	0.0293
0.0084	-0.0036	0.0196
-0.0084	-0.0033	0.0293
-0.0084	0.0062	0.0293
0.0084	0.006	0.0196
0.0084	0.0056	0.0098
0.0084	0.0053	0
0.0169	0.01	0
0.0169	-0.0007	-0.0098
0.0169	0.0096	-0.0098
0.0169	-0.0104	-0.0098
0.0169	-0.0004	-0.0196
0.0084	-0.0153	-0.0098
0.0169	-0.0104	-0.0196
0	-0.01	0
0.0084	-0.0047	0
0.0084	-0.0047	0
0	0.0107	0
0	0.0109	0.0196
0	0.0111	0.0196
0.0084	-0.0038	0.0098
-0.0253	-0.0138	0.0196
0.0169	0.0013	0.0293
0.0169	0.0009	0.0098
0	-0.0093	0.0098
0.0169	-0.0096	0
0.0169	0.0104	0.0098
0.0084	0.0056	0
0.0084	-0.0051	-0.0196
0.0169	-0.0098	-0.0098
0.0084	0.0153	0.0098
0.0084	-0.0044	0
-0.0084	0.0056	0
0.0169	0.0009	0
0.0084	0.0064	0.0196
-0.0084	0.0064	0.0293
0.0084	-0.004	0
0.0084	0.0064	0.0196
0.0084	0.0162	0.0098
0.0084	0.0164	0.0098
0.0169	0.0013	0
0.0084	-0.004	-0.0098
0.0169	0.0011	0.0098
0.0169	0.0107	-0.0098
0	0.0102	-0.0098
0.0253	-0.0149	-0.0196
0.0422	0.0044	-0.0391
0.0253	-0.0056	-0.0293
0.0169	-0.0004	-0.0293
0.0338	-0.0004	-0.0391
0.0169	0	-0.0293
-0.0084	0.0149	-0.0293
0.0084	0.0056	-0.0196
0.0169	0.0109	-0.0196
0.0084	0.016	0.0098
0.0169	0.0213	-0.0196
0.0253	0.0164	-0.0098
0.0253	0.0364	-0.0098
0.0169	0.0218	0
0.0084	-0.004	0
0.0338	0.0302	0.0196
0.0338	0.0107	0.0098
0.0253	-0.0047	0
0.0422	-0.0051	-0.0293
0.0422	-0.0051	-0.0489
0.0338	-0.0207	-0.0684
0.0591	-0.0056	-0.0684
0.0507	-0.0096	-0.0196
0.0422	-0.0136	0.0293
0.0253	-0.0118	0.0684
-0	0.0151	0.1075
0.0084	0.022	0.1369
-0.0253	0.024	0.1857
-0.0422	0.026	0.2151
-0.0422	0.0367	0.2053
-0.0507	0.0322	0.2248
-0.0591	0.0384	0.2542
-0.0844	0.044	0.2737
-0.0675	0.0442	0.2933
-0.0591	0.0591	0.2835
-0.0675	0.0444	0.2835
-0.0675	0.0544	0.2835
-0.076	0.0491	0.2737
-0.0675	0.0538	0.2542
-0.0591	0.0289	0.2542
-0.0591	0.0282	0.2346
-0.0507	0.0329	0.2346
-0.0507	0.0324	0.2248
-0.0338	0.032	0.2053
-0.0507	0.0222	0.2151
-0.0422	0.0367	0.1857
-0.0338	0.0215	0.1857
-0.0338	0.0318	0.1857
-0.0422	0.0271	0.1955
-0.0507	0.0222	0.2151
-0.0422	0.0173	0.2151
-0.0422	0.0076	0.2248
-0.0338	0.0324	0.2346
-0.0422	0.0282	0.2639
-0.0507	0.0329	0.2542
-0.0507	0.0329	0.2639
-0.0591	0.0282	0.2737
-0.0507	0.0333	0.2639
-0.0591	0.028	0.2737
-0.0591	0.0378	0.2639
-0.0844	0.0231	0.2639
-0.0422	0.0275	0.2639
-0.0591	0.0375	0.2639
-0.0591	0.0269	0.2346
-0.0507	0.0415	0.2346
-0.0422	0.0362	0.2151
-0.0338	0.0209	0.1955
-0.0422	0.0253	0.1857
